"Year","Royal15","Summer","Countdown","Number.Campus.Visits.y","Award.Status","Total.Gift","Gross.Need","Zip.Median.Income","Zip.Population","Zip.Pct.White","Zip.Alumni.Pop","Zip.Alumni.Density","HS.Size","Music.Interest","Athletic.Interest","Legacy.Relationship","Gender.Indicator","Final.Status","Made.Deposit","Ethnicity.Indicator","Lutheran.Indicator","Religious.Indicator","FAFSA","Zip.Admits.TY","Zip.Admits.TY.Pct","App.Before.Nov","ACT.Low","ACT.High","GPA.Low","GPA.High","HSP.Low","HSP.High","Distance.Low","Distance.High"
"2015 Fall",0,1,0,1,"1",21.83,34.806,39.835,4.806,97,30,62,372,0,0,1,0,1,1,0,0,0,1,4,"8.32292967124428",1,1,0,0,0,0,0,0,0
"2015 Fall",0,1,0,3,"1",28.871,41.256,51.016,2.466,97.73,15,61,138,0,1,0,0,1,1,0,1,1,1,2,"8.110300081103",1,0,0,0,1,0,1,0,0
"2015 Fall",0,1,0,2,"1",25.934,36.735,94.505,25.784,84.01,80,31,NA,1,0,0,0,1,1,0,0,1,1,4,"1.55134967421657",1,1,0,0,0,0,0,0,0
"2016 Fall",0,0,0,0,"0",0,0,46.875,1.501,96.54,3,20,121,1,1,0,0,0,0,0,0,1,0,1,"6.66222518321119",1,0,0,0,0,0,0,0,0
"2015 Fall",0,0,0,2,"1",10.5,10.432,41.554,31.233,89.77,362,116,1671,0,1,0,1,0,0,0,0,0,1,18,"5.76313514551916",1,1,0,0,0,1,0,1,0
"2015 Fall",0,0,0,2,"0",0,16.092,91.199,31.778,88.97,NA,NA,NA,1,0,1,0,0,1,0,0,0,1,1,"0.314683114104097",1,1,0,0,0,1,0,0,1
"2015 Fall",0,0,0,2,"1",21.78,31.123,58.145,25.259,67.25,81,32,2070,0,0,0,1,0,0,0,0,0,1,1,"0.395898491626747",1,0,0,0,0,1,0,0,0
"2015 Fall",0,0,0,1,"1",16,18.795,51.867,24.208,97.52,221,91,1126,0,0,0,0,0,0,1,0,0,1,14,"5.783212161269",1,0,0,0,0,0,0,0,0
"2014 Fall",0,0,0,0,"0",0,0,53.139,41.737,90.84,951,228,NA,0,0,0,0,1,1,0,0,0,0,61,"14.6153293241009",0,0,0,0,0,1,0,1,0
"2015 Fall",0,0,0,0,"0",0,43.508,68.027,27.928,91.83,NA,NA,NA,0,0,1,0,0,0,0,0,0,1,1,"0.358063592093956",1,1,0,0,0,0,0,0,1
"2015 Fall",0,1,0,2,"1",22.42,22.508,51.809,26.244,82.22,28,11,478,1,1,0,0,1,1,0,0,0,1,2,"0.762078951379363",1,0,1,0,1,0,1,0,0
"2015 Fall",0,1,0,2,"1",22.42,22.505,51.809,26.244,82.22,28,11,478,1,1,0,0,1,1,0,0,0,1,2,"0.762078951379363",1,0,1,0,1,0,1,0,0
"2015 Fall",0,0,0,1,"0",0,0,102.603,16.443,89.42,62,38,3007,0,1,1,0,0,0,0,0,0,0,2,"1.21632305540352",1,0,0,0,1,1,0,0,0
"2015 Fall",0,0,0,0,"0",0,0,52.418,12.114,94.59,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,1,"0.825491167244511",1,1,0,0,0,1,0,0,0
"2015 Fall",0,0,0,0,"0",0,0,46.563,51.394,87.28,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1,"0.194575242246177",1,0,0,0,0,0,0,0,1
"2015 Fall",0,0,0,1,"1",19.99,24.379,51.867,24.208,97.52,221,91,1126,0,0,0,1,0,0,0,1,1,1,14,"5.783212161269",1,0,0,0,0,1,0,0,0
"2015 Fall",0,1,0,2,"1",18.86,19.212,41.554,31.233,89.77,362,116,1671,0,0,1,1,1,1,0,1,1,1,18,"5.76313514551916",1,0,0,0,0,1,0,1,0
"2015 Fall",0,0,0,1,"1",17.86,21.781,52.092,32.153,76.25,32,10,1671,1,0,0,0,0,0,1,1,1,1,3,"0.933038907722452",1,0,0,0,0,0,0,0,0
"2015 Fall",0,1,0,4,"1",26.418,40.027,81.875,27.654,89.55,63,23,2017,1,0,0,0,1,1,0,0,1,1,8,"2.89289072105301",0,0,0,0,1,1,0,0,0
"2015 Fall",0,1,0,2,"1",28.017,44.461,78.141,25.954,91.45,86,33,NA,0,0,0,0,1,1,0,0,0,1,2,"0.770594128072744",0,1,0,0,0,1,0,0,0
"2015 Fall",0,1,0,3,"0",0,0,49.517,18.431,93.34,10,5,NA,0,0,0,1,1,1,0,0,0,1,3,"1.62769247463513",1,1,0,0,0,1,0,0,0
"2015 Fall",0,0,0,1,"0",0,0,48.178,29.469,95.82,105,36,NA,0,0,0,0,0,0,0,1,1,0,12,"4.07207574060878",0,1,0,0,0,1,0,0,0
"2016 Fall",0,0,0,1,"0",0,0,53.818,7.935,94.42,29,37,NA,1,1,0,1,0,0,0,1,1,0,7,"8.82167611846251",1,1,0,0,0,0,0,0,0
"2015 Fall",0,1,0,2,"1",29.535,46.054,42.616,48.506,86.27,521,107,NA,0,0,1,0,1,1,0,0,0,1,36,"7.42176225621573",1,1,0,0,0,1,0,1,0
"2015 Fall",0,0,0,2,"1",22.31,44.187,62.194,61.369,67.13,NA,NA,NA,0,1,1,0,0,0,1,0,0,1,1,"0.162948720037804",1,0,0,1,0,1,0,0,1
"2015 Fall",0,0,0,1,"1",15.5,17.682,92.392,46.901,93.83,111,24,NA,0,0,0,0,0,0,0,0,0,1,21,"4.47751647086416",1,0,0,0,0,0,0,0,0
"2015 Fall",0,0,0,1,"0",0,0,66.172,31.429,93.49,607,193,NA,0,0,0,0,0,0,0,0,0,0,33,"10.4998568201343",1,1,0,1,0,1,0,1,0
"2015 Fall",0,1,0,1,"1",17.87,19.895,49.515,17.287,94.98,47,27,2185,0,0,1,1,1,1,0,0,0,1,4,"2.31387748018742",1,1,0,1,0,1,0,0,0
"2015 Fall",0,1,0,4,"1",24.772,34.491,75.287,18.758,95.2,37,20,857,0,1,0,0,1,1,1,1,1,1,18,"9.59590574688133",1,0,0,0,1,0,1,0,0
"2015 Fall",0,0,0,2,"1",24.738,46.054,50.685,7.5,97.79,31,41,427,0,1,0,0,0,0,0,0,0,1,3,"4",0,1,0,0,0,1,0,0,0
"2015 Fall",0,0,0,1,"1",15,0,87.556,24.426,92.5,NA,NA,NA,0,0,0,1,0,0,0,0,1,1,1,"0.409399819864079",1,0,0,0,0,1,0,0,1
"2015 Fall",0,1,0,3,"1",16,9.53,65.859,2.625,97.3,16,61,NA,1,0,0,0,1,1,0,0,0,1,4,"15.2380952380952",1,0,0,0,0,0,0,1,0
"2016 Fall",0,0,0,2,"0",0,0,82.12,31.257,95.1,40,13,NA,1,0,1,0,0,0,0,0,0,0,3,"0.959785008158172",1,1,0,0,0,1,0,0,0
"2015 Fall",0,0,0,2,"0",0,0,52.268,16.639,92.37,179,108,737,0,1,1,0,0,0,0,0,0,0,36,"21.6359156199291",1,0,0,0,1,0,1,1,0
"2015 Fall",0,0,0,2,"1",26.758,37.792,53.139,41.737,90.84,951,228,1356,1,0,0,1,0,0,0,0,0,1,49,"11.7401825718188",1,0,0,0,1,0,1,1,0
"2015 Fall",0,1,0,3,"1",22.5,0,49.515,17.287,94.98,47,27,2185,0,1,1,0,1,1,0,1,1,1,4,"2.31387748018742",1,0,0,0,1,0,1,0,0
"2015 Fall",0,0,0,0,"0",0,0,47.772,33.463,85.6,122,36,1145,0,0,0,0,0,0,0,0,1,0,11,"3.28721274243194",0,1,0,0,0,0,0,0,0
"2015 Fall",0,1,0,3,"1",23.75,25.666,53.25,0.394,90.1,4,102,NA,0,0,0,0,1,1,0,0,0,1,1,"25.3807106598985",1,0,1,0,1,0,1,1,0
"2015 Fall",0,0,0,1,"1",27.678,37.403,52.268,16.639,92.37,179,108,737,0,0,1,1,0,0,0,0,1,1,36,"21.6359156199291",1,0,0,0,1,0,1,1,0
"2015 Fall",0,0,0,0,"0",0,0,68.239,24.933,88.2,107,43,1173,0,0,0,0,0,0,0,0,0,0,9,"3.60967392612201",1,1,0,0,0,0,0,0,0
"2015 Fall",0,0,0,1,"1",26.56,39.224,61.333,1.33,99.1,NA,NA,NA,0,1,0,0,0,0,0,0,0,1,1,"7.5187969924812",0,1,0,0,1,0,1,0,0
"2015 Fall",0,0,0,0,"1",15.5,16.144,84.271,3.43,97.96,NA,NA,NA,0,1,0,0,0,0,0,0,0,1,1,"2.91545189504373",1,1,0,0,0,0,0,0,1
"2015 Fall",0,0,0,2,"0",0,46.054,47.772,33.463,85.6,122,36,NA,1,0,0,1,0,1,0,0,0,1,11,"3.28721274243194",1,1,0,0,0,0,0,0,0
"2015 Fall",0,0,0,0,"0",0,0,52.587,5.276,94.14,33,63,222,0,0,0,0,0,0,0,0,0,0,5,"9.47687642153146",1,1,0,0,0,1,0,1,0
"2015 Fall",0,0,0,0,"0",0,0,88.289,3.294,98.48,7,21,NA,0,0,0,0,0,0,0,1,1,0,3,"9.10746812386157",1,0,1,0,1,1,0,0,0
"2015 Fall",0,0,0,0,"1",20.837,30.218,47.691,71.347,84.13,NA,NA,NA,0,0,0,1,0,0,0,0,0,1,1,"0.140160062791708",0,0,0,0,0,1,0,0,1
"2015 Fall",0,1,0,3,"1",26.44,36.936,59.565,3.706,96.17,48,130,223,0,0,1,0,1,1,0,1,1,1,7,"18.8882892606584",0,0,0,0,1,0,1,1,0
"2015 Fall",0,0,0,2,"1",26.99,46.232,46.497,16.925,94.41,NA,NA,NA,0,0,0,0,0,0,0,0,1,1,1,"0.590841949778434",1,0,0,0,0,1,0,0,1
"2015 Fall",0,0,0,1,"0",0,0,146.696,19.385,89.95,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,1,"0.515862780500387",1,1,0,0,0,1,0,0,1
"2016 Fall",0,1,0,1,"1",19.5,17.255,69.668,14.709,96.04,36,24,1345,1,0,0,0,1,1,0,0,0,1,5,"3.39927935277721",1,0,0,0,0,1,0,0,0
"2015 Fall",0,1,0,2,"1",9.793,32.483,91.512,21.957,91.46,91,41,2070,0,1,0,0,1,1,0,0,0,1,3,"1.36630687252357",1,1,0,0,0,1,0,0,0
"2015 Fall",0,0,0,0,"0",0,0,60.901,19.879,90.05,21,11,NA,0,0,0,0,0,0,0,0,0,0,6,"3.01826047587907",1,0,0,0,1,0,1,0,0
"2015 Fall",0,0,0,0,"0",0,0,52.569,36.101,72.43,82,23,NA,0,0,0,0,0,0,0,0,1,0,3,"0.831001911304396",1,1,0,0,0,1,0,0,0
"2015 Fall",0,0,0,0,"0",0,0,76.161,19.01,93.17,41,22,1087,0,1,1,0,0,0,0,0,1,0,8,"4.20831141504471",1,1,0,0,0,1,0,0,0
"2015 Fall",0,0,0,1,"0",0,0,47.422,2.049,95.56,13,63,NA,0,0,0,0,0,0,0,1,1,0,2,"9.76085895558809",1,1,0,0,0,0,0,1,0
"2016 Fall",0,0,0,0,"0",0,47.08,74.248,23.639,95.05,41,17,NA,0,0,1,0,0,0,0,1,1,1,8,"3.38423791192521",0,0,0,0,0,1,0,0,0
"2015 Fall",0,0,0,3,"0",0,0,65.815,13.531,89.24,25,18,NA,0,0,0,0,0,0,0,0,0,0,3,"2.21713103244402",1,0,0,0,0,0,0,0,0
"2015 Fall",0,0,0,0,"0",0,0,49.28,18.677,97.06,192,103,NA,0,0,0,0,0,0,0,0,0,0,12,"6.42501472399208",1,1,0,0,0,1,0,1,0
"2015 Fall",0,0,0,4,"1",27.672,37.099,46.102,4.121,96.77,11,27,NA,1,1,1,1,0,0,0,0,0,1,5,"12.132977432662",1,0,1,0,1,0,1,0,0
"2015 Fall",0,0,0,2,"0",0,0,41.25,1.395,96.27,2,14,74,0,1,0,0,0,0,0,0,0,0,2,"14.336917562724",1,1,0,0,0,0,0,0,0
"2015 Fall",0,0,0,1,"0",0,0,46.765,3.015,95.72,4,13,372,1,0,1,1,0,0,0,0,0,0,2,"6.6334991708126",1,0,0,0,1,1,0,0,0
"2015 Fall",0,0,0,0,"0",0,42.44,97.856,26.405,82.47,65,25,NA,0,0,0,1,0,0,0,1,1,1,3,"1.13614845673168",1,0,0,0,0,1,0,0,0
"2015 Fall",0,0,0,0,"0",0,0,49.28,18.677,97.06,192,103,NA,0,0,0,1,0,0,0,0,0,0,12,"6.42501472399208",1,0,0,0,0,1,0,1,0
"2016 Fall",0,1,1,2,"0",0,43.223,49.28,18.677,97.06,192,103,NA,1,1,0,1,1,1,0,1,1,1,13,"6.96043261765808",1,0,1,0,0,1,0,1,0
"2015 Fall",0,0,0,1,"0",0,0,75.05,17.801,93.89,94,53,NA,0,0,0,0,0,0,0,0,0,0,16,"8.98825908656817",1,0,0,0,1,1,0,0,0
"2015 Fall",0,0,0,0,"0",0,0,47.324,25.172,94.75,36,14,NA,0,0,0,1,0,0,0,0,0,0,3,"1.19180041315748",1,0,0,0,0,1,0,0,0
"2015 Fall",0,0,0,1,"0",0,0,69.668,14.709,96.04,36,24,1345,0,0,0,0,0,0,0,0,0,0,3,"2.03956761166633",1,0,0,0,0,0,0,0,0
"2015 Fall",0,0,0,2,"0",0,0,68.239,24.933,88.2,107,43,1173,0,0,1,1,0,0,0,0,0,0,9,"3.60967392612201",1,0,0,0,0,0,1,0,0
"2016 Fall",0,1,0,4,"1",31.923,45.964,79.174,42.276,76.15,93,22,NA,1,0,0,0,1,1,0,1,1,1,8,"1.89232661557385",1,0,0,0,0,0,1,0,0
"2015 Fall",0,0,0,1,"0",0,0,58.061,41.763,91.48,37,9,NA,1,0,0,0,0,1,0,0,0,0,2,"0.478892799846754",1,1,0,0,0,0,1,0,0
"2016 Fall",0,1,1,3,"1",23.23,29.682,80.609,49.911,83.8,142,28,2056,0,0,0,0,1,1,0,0,0,1,17,"3.40606279176935",1,1,0,0,0,0,0,0,0
"2015 Fall",0,1,0,2,"1",25.01,35.735,89.458,3.858,98.7,54,140,NA,0,1,1,0,1,1,0,0,0,1,11,"28.5121824779679",1,0,0,0,0,1,0,1,0
"2016 Fall",0,0,0,1,"0",0,0,42.616,48.506,86.27,521,107,NA,1,1,0,1,0,0,0,0,0,0,40,"8.24640250690636",1,1,0,0,0,0,0,1,0
"2016 Fall",0,0,0,0,"0",0,0,44.007,2.965,96.36,29,98,172,1,1,0,0,0,0,0,0,1,0,5,"16.8634064080944",1,0,0,0,0,1,0,1,0
"2015 Fall",0,1,0,1,"0",0,0,53.139,41.737,90.84,951,228,NA,0,0,1,0,1,1,0,0,0,1,49,"11.7401825718188",1,1,0,0,0,0,0,1,0
"2015 Fall",0,0,0,0,"0",0,0,88.958,2.758,97.61,10,36,568,0,0,0,0,0,0,0,0,0,0,1,"3.62581580855693",1,0,0,0,1,0,0,0,0
"2015 Fall",0,0,0,0,"0",0,0,54.048,0.684,95.18,1,15,374,1,0,0,0,0,0,0,0,0,0,1,"14.6198830409357",1,0,0,0,1,0,1,0,0
"2015 Fall",0,0,0,0,"0",0,0,61.881,8.145,94.57,17,21,513,0,0,0,0,0,0,0,0,0,0,4,"4.9109883364027",1,1,0,0,0,0,0,0,0
"2015 Fall",0,0,0,0,"0",0,0,76.161,19.01,93.17,41,22,1087,0,0,0,0,0,0,0,0,0,0,8,"4.20831141504471",1,1,0,0,1,0,1,0,0
"2015 Fall",0,0,0,0,"0",0,0,55.465,15.081,95.86,34,23,1367,0,1,1,0,0,0,0,0,1,0,2,"1.32617200450898",1,0,0,0,0,0,0,0,0
"2015 Fall",0,1,0,2,"1",21.25,25.35,51.867,24.208,97.52,221,91,1126,0,0,1,1,1,1,0,1,1,1,14,"5.783212161269",1,0,0,0,0,0,0,0,0
"2015 Fall",0,0,0,0,"0",0,0,73.1,32.771,54.58,50,15,NA,0,0,0,0,0,0,0,0,0,0,3,"0.915443532391444",1,1,0,0,0,0,1,0,0
"2015 Fall",0,1,0,0,"1",25.02,40.975,45.163,49.792,95.37,44,9,NA,0,0,0,0,1,1,0,0,0,1,8,"1.60668380462725",0,1,0,0,0,1,0,0,1
"2016 Fall",0,1,1,5,"1",26.6,33.554,79.174,42.276,76.15,93,22,NA,0,0,0,0,1,1,0,0,1,1,8,"1.89232661557385",1,0,0,0,0,1,0,0,0
"2015 Fall",0,0,0,0,"0",0,0,49.515,17.287,94.98,47,27,2185,0,0,0,0,0,0,0,0,1,0,4,"2.31387748018742",1,1,0,0,0,0,0,0,0
"2015 Fall",0,1,0,2,"1",20.5,29.616,51.473,31.027,91.5,26,8,NA,0,0,0,0,1,1,0,1,1,1,6,"1.93379959390209",1,0,0,0,0,1,0,0,0
"2015 Fall",0,1,0,2,"1",23.234,34.733,42.7,2.378,99.07,10,42,159,0,0,0,0,1,1,0,0,0,1,1,"4.20521446593776",0,1,0,0,0,1,0,0,0
"2015 Fall",0,0,0,0,"0",0,0,47.855,12.691,93.44,61,48,NA,0,0,0,1,0,0,0,1,1,0,9,"7.09163974470097",1,0,1,0,1,0,1,0,0
"2015 Fall",0,1,0,4,"1",17.5,0,54,18.013,95.33,65,36,762,0,0,1,1,1,1,0,0,0,1,4,"2.22061844223616",1,0,0,0,1,0,1,0,0
"2015 Fall",0,0,0,1,"0",0,0,49.628,15.523,88.47,38,24,NA,0,0,0,0,0,0,0,0,0,0,4,"2.57682149069123",1,1,0,0,0,1,0,0,0
"2015 Fall",0,0,0,3,"1",21,24.789,64.815,18.47,82.81,58,31,NA,1,1,0,0,0,0,0,0,0,1,7,"3.78992961559285",1,0,0,0,0,1,0,0,0
"2015 Fall",0,1,0,1,"1",19.78,0,86.788,23.591,88.55,59,25,2571,1,0,0,1,1,1,0,1,1,1,4,"1.69556186681362",1,0,0,0,0,1,0,0,0
"2015 Fall",0,0,0,0,"0",0,0,89.929,12.283,90.28,47,38,2436,0,0,0,1,0,0,0,0,1,0,4,"3.25653342017422",1,0,0,1,0,1,0,0,0
"2015 Fall",0,0,0,1,"0",0,0,63.35,21.794,84.2,43,20,220,1,0,0,1,0,1,0,0,0,0,4,"1.83536753234835",1,1,0,0,0,1,0,0,0
"2015 Fall",0,0,0,1,"0",0,0,64.655,4.841,98.31,50,103,446,0,0,0,0,0,0,0,0,1,0,7,"14.459822350754",1,1,0,0,0,0,0,0,0
"2015 Fall",0,0,0,1,"1",20.5,27.15,46.132,22.99,86.33,137,60,NA,0,0,1,1,0,0,0,0,0,1,15,"6.52457590256633",0,1,0,0,0,0,0,0,0
"2015 Fall",0,0,0,1,"0",0,0,79.922,3.293,94.02,1,3,NA,0,0,0,1,0,0,0,1,1,0,1,"3.03674460977832",1,0,0,0,1,0,1,0,0
"2015 Fall",0,0,0,0,"0",0,46.05,41.462,28.984,37.98,2,1,NA,0,0,0,1,0,0,0,0,0,1,1,"0.345017940932929",1,0,0,1,0,0,1,0,1
"2015 Fall",0,0,0,0,"0",0,0,64.643,30.674,86.9,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,1,"0.326008997848341",1,1,0,0,0,0,0,0,1
"2015 Fall",0,0,0,0,"0",0,3.749,53.818,7.935,94.42,29,37,NA,0,0,0,0,0,0,1,0,0,1,5,"6.30119722747322",1,0,0,0,0,1,0,0,0
"2015 Fall",0,0,0,0,"0",0,0,55.625,0.141,98.58,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1,"70.9219858156028",1,1,0,0,0,1,0,0,0
"2015 Fall",0,0,0,0,"0",0,0,76.504,36.989,93.83,82,22,NA,0,0,0,0,0,0,0,1,1,0,7,"1.89245451350401",1,0,0,0,0,0,1,0,0
"2015 Fall",0,0,0,0,"1",21.82,31.183,37.645,10.271,79.56,4,4,NA,0,0,0,0,0,0,0,0,0,1,2,"1.94723006523221",1,1,0,0,0,0,1,0,1
"2015 Fall",0,0,0,0,"0",0,0,64.57,34.823,89.57,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1,"0.287166527869512",1,0,0,0,1,0,1,0,1
"2015 Fall",0,0,0,0,"0",0,0,65.068,42.774,88.56,13,3,NA,0,0,0,1,0,0,0,0,0,0,3,"0.701360639640903",0,0,1,0,1,0,1,0,1
"2015 Fall",0,0,0,1,"0",0,0,68.571,5.269,96.58,1,2,NA,0,0,0,0,0,0,0,0,1,0,1,"1.89789333839438",1,0,0,0,1,0,1,0,1
"2015 Fall",0,0,0,1,"1",14.5,18.174,88.246,33.316,91.12,67,20,NA,0,0,0,0,0,1,0,1,1,1,8,"2.40124864929763",1,0,0,0,0,1,0,0,0
"2015 Fall",0,0,0,1,"0",0,0,45.66,42.928,55.12,73,17,NA,0,0,0,0,0,0,0,0,0,0,6,"1.39768915393217",1,0,0,0,1,1,0,0,0
"2015 Fall",0,0,0,2,"0",0,22.084,80.526,2.315,80.6,2,9,NA,1,1,0,0,0,0,0,0,1,1,2,"8.63930885529158",0,0,0,0,0,1,0,0,1
"2015 Fall",0,0,0,0,"1",28.1,42.634,60.035,3.011,97.38,NA,NA,183,0,0,1,0,0,0,1,0,0,1,3,"9.96346728661574",0,0,0,0,1,0,1,0,0
"2015 Fall",0,0,0,4,"0",0,44.514,63.591,4.31,97.91,83,193,275,0,0,0,0,0,0,0,0,0,1,7,"16.2412993039443",1,0,1,0,0,0,0,1,0
"2016 Fall",1,1,0,4,"0",0,0,58.594,27.899,82.63,38,14,NA,1,0,0,1,1,1,0,1,1,0,3,"1.07530735868669",0,0,0,0,1,1,0,0,0
"2016 Fall",0,0,0,1,"0",0,0,49.727,5.149,86.79,79,153,266,0,0,0,0,0,0,0,0,0,0,4,"7.76849873761896",1,0,0,0,0,0,1,1,0
"2015 Fall",0,0,0,1,"0",0,0,46.132,22.99,86.33,137,60,NA,0,0,1,0,0,0,0,0,1,0,15,"6.52457590256633",1,1,0,0,0,0,0,0,0
"2015 Fall",0,0,0,2,"0",0,0,52.268,16.639,92.37,179,108,737,0,1,0,0,0,0,0,0,0,0,36,"21.6359156199291",1,0,0,0,1,0,0,1,0
"2015 Fall",0,0,0,2,"1",20.53,22.926,36.136,0.922,96.2,NA,NA,NA,0,1,0,0,0,0,1,0,1,1,1,"10.8459869848156",1,0,0,0,1,0,0,0,0
"2015 Fall",0,0,0,0,"0",0,0,49.517,18.431,93.34,10,5,NA,0,1,0,0,0,0,0,0,0,0,3,"1.62769247463513",1,1,0,0,0,0,0,0,0
"2015 Fall",0,0,0,1,"1",25.134,35.069,40.037,21.084,94.29,36,17,NA,0,0,0,1,0,0,0,0,0,1,3,"1.42287990893569",1,0,0,0,0,0,0,0,0
"2015 Fall",0,1,0,1,"1",25.08,0,66.172,31.429,93.49,607,193,NA,0,0,0,0,1,1,0,0,0,1,33,"10.4998568201343",1,1,0,0,0,1,0,1,0
"2015 Fall",0,1,0,4,"1",19.5,17.654,75.287,18.758,95.2,37,20,857,0,1,0,0,1,1,0,0,0,1,18,"9.59590574688133",1,0,0,0,1,1,0,0,0
"2015 Fall",0,0,0,0,"0",0,0,55.487,27.373,91.71,23,8,NA,1,0,0,0,0,0,0,0,0,0,4,"1.46129397581558",1,0,0,0,1,0,1,0,1
"2015 Fall",0,0,0,0,"1",7.5,0,92.051,30.537,84.15,5,2,NA,0,0,0,1,0,0,0,0,0,1,1,"0.327471591839408",1,1,0,1,0,1,0,0,1
"2015 Fall",0,1,0,1,"1",23.42,33.946,49.083,0.885,96.38,3,34,NA,0,0,0,0,1,1,0,1,1,1,2,"22.5988700564972",1,1,0,0,0,0,0,0,0
"2015 Fall",0,0,0,0,"1",17,7.176,61.448,39.628,81.98,139,35,NA,0,0,0,1,0,0,0,0,0,1,5,"1.26173412738468",1,0,1,0,0,1,0,0,0
"2015 Fall",0,0,0,0,"1",24.632,35.191,28.828,9.495,78.42,11,12,NA,0,0,0,0,0,0,0,0,0,1,1,"1.05318588730911",1,0,0,0,1,0,1,0,0
"2015 Fall",0,1,0,3,"1",22,26.257,53.655,8.032,94.12,23,29,1087,1,0,1,0,1,1,0,0,0,1,3,"3.73505976095618",1,0,0,0,1,0,0,1,0
"2015 Fall",0,0,0,1,"1",19.5,0,107.608,19.673,89.6,5,3,NA,0,0,1,0,0,0,0,0,0,1,1,"0.508310882936004",1,0,0,0,1,1,0,0,1
"2015 Fall",0,0,0,1,"0",0,0,59.908,23.664,92.64,44,19,NA,0,1,0,0,0,0,0,0,1,0,6,"2.53549695740365",1,0,0,0,1,1,0,0,0
"2015 Fall",0,0,0,1,"0",0,41.247,51.142,8.16,96.64,4,5,NA,0,0,0,0,0,0,0,0,0,1,2,"2.45098039215686",1,0,0,0,1,0,1,0,0
"2016 Fall",1,0,0,1,"0",0,0,86.788,23.591,88.55,59,25,2571,0,0,0,0,0,0,1,0,0,0,4,"1.69556186681362",0,0,0,0,0,0,0,0,0
"2015 Fall",0,0,0,2,"0",0,0,65.859,2.625,97.3,16,61,NA,0,0,0,0,0,0,0,0,0,0,4,"15.2380952380952",0,1,0,1,0,1,0,1,0
"2016 Fall",0,0,0,0,"0",0,0,59.803,3.286,97.29,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,1,"3.04321363359708",0,1,0,0,0,0,0,0,0
"2016 Fall",0,0,0,2,"0",0,0,49.517,18.431,93.34,10,5,NA,0,1,0,0,0,0,0,0,1,0,6,"3.25538494927025",1,0,0,0,1,0,1,0,0
"2015 Fall",0,0,0,0,"0",0,0,101.953,25.74,92.38,NA,NA,NA,0,0,0,1,0,0,0,0,1,0,1,"0.388500388500388",1,0,0,0,0,1,0,0,1
"2015 Fall",0,1,0,1,"1",44.757,45.205,92.392,46.901,93.83,111,24,2157,1,0,0,0,1,1,0,1,1,1,21,"4.47751647086416",0,1,0,0,0,0,0,0,0
"2015 Fall",0,1,0,1,"1",15.5,0,64.709,44.095,83.63,106,24,1671,0,0,0,0,1,1,0,0,0,1,3,"0.680349245946252",1,0,0,0,0,1,0,0,0
"2015 Fall",0,0,0,0,"0",0,0,42.995,5.232,41.32,3,6,NA,1,1,0,0,0,0,0,0,1,0,1,"1.91131498470948",1,1,0,0,0,0,0,0,1
"2015 Fall",0,1,0,1,"1",12.5,0,52.681,12.728,92.69,12,9,522,0,0,0,1,1,1,0,0,0,1,2,"1.57133878064111",1,1,0,0,0,1,0,0,0
"2015 Fall",0,0,0,4,"1",17.5,0,61.624,24.393,78.95,51,21,NA,1,0,1,0,0,0,0,0,0,1,2,"0.819907350469397",1,0,0,0,0,0,0,0,0
"2015 Fall",0,0,0,2,"1",19.5,21.971,71.354,8.493,98.21,2,2,NA,0,1,0,0,0,1,0,0,0,1,1,"1.17744024490757",1,0,0,0,1,0,1,0,1
"2015 Fall",0,1,0,2,"1",16,0,54,18.013,95.33,65,36,762,0,1,1,0,1,1,0,1,1,1,4,"2.22061844223616",1,1,0,0,1,0,1,0,0
"2015 Fall",0,0,0,1,"0",0,0,91.259,43.051,82.76,120,28,1543,0,1,1,1,0,0,0,0,0,0,4,"0.929130566072797",1,0,0,0,1,1,0,0,0
"2015 Fall",0,1,0,3,"1",10.5,0,129.266,11.965,86.95,4,3,3007,0,1,0,1,1,1,0,0,1,1,1,"0.835770998746344",1,0,0,1,0,1,0,0,1
"2015 Fall",0,0,0,0,"1",22.61,32.31,67.893,13.752,95.38,22,16,945,0,0,0,0,0,0,0,0,1,1,1,"0.72716695753345",1,1,0,0,1,0,1,0,0
"2015 Fall",0,0,0,1,"0",0,0,59.358,7.276,97.36,8,11,436,0,1,0,1,0,0,0,1,1,0,4,"5.49752611324904",1,1,0,0,0,1,0,0,0
"2015 Fall",0,0,0,1,"0",0,0,47.368,2.816,96.73,2,7,NA,0,0,0,0,0,0,0,0,0,0,2,"7.10227272727273",1,1,0,0,0,1,0,0,0
"2016 Fall",0,0,0,4,"1",26.6,26.216,76.85,27.56,88.72,72,26,NA,0,0,0,0,0,0,0,1,1,1,1,"0.362844702467344",1,0,0,0,0,0,0,0,0
"2015 Fall",0,0,0,4,"1",20.5,25.531,52.693,32.895,84.9,64,19,NA,0,0,0,0,0,0,0,0,0,1,8,"2.43198054415565",0,0,0,0,0,0,0,0,0
