"Final.Status","ID","Year","ACT","GPA","Royal15","Distance.Mhd","Zip.Median.Income","Zip.Population","Zip.Pct.White","Zip.Alumni.Density","Music.Interest","Athletic.Interest","Legacy.Relationship","Gender.Indicator","Ethnicity.Indicator","Lutheran.Indicator","Religious.Indicator","ACT.High","ACT.Low","GPA.High","GPA.Low","Distance.High","Distance.Low"
1,"App ID-134163","2014 Fall",24,3.79,0,7.95,68500,1274,0.9772,0.011,0,0,0,0,0,0,0,0,1,0,0,0,1
0,"App ID-134168","2014 Fall",25,3.66,0,163,67266,3412,0.99,0.0026,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"App ID-134171","2014 Fall",28,3.7,0,231.24,59167,31844,0.9025,0.0016,0,0,0,1,0,0,0,0,0,0,0,0,0
0,"App ID-134256","2014 Fall",27,3.76,0,1215.87,45346,33935,0.868,5e-04,0,0,0,1,0,0,0,0,0,0,0,1,0
0,"App ID-134273","2014 Fall",24,3.07,0,90.74,47855,12691,0.9344,0.0048,0,0,0,0,0,0,0,0,1,0,0,0,0
0,"App ID-134274","2014 Fall",24,3.73,0,90.74,47855,12691,0.9344,0.0048,0,0,0,0,0,0,0,0,1,0,0,0,0
0,"App ID-134275","2014 Fall",23,3.65,0,200.82,71250,3338,0.9491,9e-04,0,1,0,0,0,0,0,0,1,0,0,0,0
1,"App ID-134276","2014 Fall",21,3.62,0,92.37,47350,2383,0.9622,0.0055,0,1,0,0,0,0,1,0,1,0,0,0,0
0,"App ID-134279","2014 Fall",23,3.66,0,211.78,79174,42276,0.7615,0.0022,0,0,0,0,1,0,0,0,1,0,0,0,0
0,"App ID-134280","2014 Fall",26,3.43,0,242.59,54038,1780,0.9781,0.0031,0,0,0,0,0,1,1,0,0,0,0,0,0
0,"App ID-134281","2014 Fall",25,3.34,0,89.8,50063,1331,0.994,0.0068,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"App ID-134282","2014 Fall",27,3.61,0,229.79,53140,35856,0.8061,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"App ID-134292","2014 Fall",23,3.1,0,636.69,69305,35081,0.8285,3e-04,0,0,0,0,1,0,0,0,1,0,0,1,0
0,"App ID-134295","2014 Fall",25,3.91,0,143.14,44922,494,0.9372,0.002,0,0,0,0,0,0,0,0,0,1,0,0,0
1,"App ID-134297","2014 Fall",26,3.93,0,3.65,66172,31429,0.9349,0.0193,0,1,0,0,0,0,0,0,0,1,0,0,1
0,"App ID-134300","2015 Fall",26,3.91,0,189.77,96618,2888,0.9567,0.0038,1,1,0,0,0,0,0,0,0,1,0,0,0
0,"App ID-134303","2014 Fall",31,3.73,0,337.71,42786,2126,0.9845,9e-04,0,0,0,0,0,0,0,1,0,0,0,1,0
0,"App ID-134312","2014 Fall",20,3.16,0,1244.39,65851,9327,0.7472,1e-04,0,0,0,1,0,0,0,0,1,0,0,1,0
1,"App ID-134318","2015 Fall",28,3.83,0,0.64,53139,41737,0.9084,0.0228,1,0,1,0,0,1,1,0,0,0,0,0,1
0,"App ID-134329","2014 Fall",21,3.27,0,43.46,52268,16639,0.9237,0.0108,1,0,0,1,0,0,1,0,1,0,0,0,1
0,"App ID-134330","2014 Fall",29,2.76,0,213.85,67108,12096,0.7458,0.0029,0,0,0,0,1,0,0,0,0,0,1,0,0
0,"App ID-134332","2014 Fall",20,3.65,0,119.03,41500,1090,0.9862,0.0028,0,0,0,0,0,0,1,0,1,0,0,0,0
1,"App ID-134333","2015 Fall",31,3.67,0,3.65,51786,53242,0.9084,0.0228,1,0,1,0,0,0,0,1,0,0,0,0,1
1,"App ID-134338","2014 Fall",28,3.65,0,152.83,54983,16440,0.9509,0.0017,0,1,0,0,0,0,0,0,0,0,0,0,0
0,"App ID-134342","2014 Fall",20,2.83,0,238.96,70281,29612,0.9469,0.0012,0,0,0,0,0,0,0,0,1,0,1,0,0
0,"App ID-134343","2014 Fall",24,3.36,0,221.54,43127,56467,0.4714,7e-04,0,0,0,1,0,0,0,0,1,0,0,0,0
0,"App ID-134368","2014 Fall",31,3.88,0,1186.65,86886,53837,0.7174,6e-04,1,0,0,0,0,0,0,1,0,0,0,1,0
0,"App ID-134408","2014 Fall",20,3.22,0,164.08,70515,5063,0.9777,0.001,0,1,0,1,0,0,1,0,1,0,0,0,0
1,"App ID-134411","2014 Fall",23,2.66,0,201.96,79639,10529,0.5045,0.0013,1,0,0,0,0,0,0,0,1,0,1,0,0
0,"App ID-134412","2014 Fall",22,2.93,0,58.62,53655,8032,0.9412,0.0029,0,0,0,0,0,0,0,0,1,0,1,0,1
0,"App ID-134470","2014 Fall",18,3.48,0,73.7,49018,36448,0.906,0.0045,0,0,0,0,0,0,0,0,1,0,0,0,1
1,"App ID-134472","2014 Fall",24,3.1,0,3792.58,84835,52637,0.2161,1e-04,1,0,0,0,1,0,0,0,1,0,0,1,0
1,"App ID-134527","2015 Fall",27,4,0,887.09,48531,10750,0.9537,2e-04,0,0,0,0,0,1,1,0,0,1,0,1,0
1,"App ID-134587","2015 Fall",28,3.85,0,229.79,53140,35856,0.8061,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"App ID-134598","2015 Fall",24,2.9,0,129.55,44059,14938,0.9642,0.0031,0,0,0,0,0,0,0,0,1,0,1,0,0
0,"App ID-134606","2014 Fall",20,3.35,1,191.22,41417,1570,0.5414,0.0019,0,0,0,0,0,0,1,0,1,0,0,0,0
0,"App ID-134636","2014 Fall",22,3.35,0,3.12,45753,4104,0.9423,0.0141,0,0,0,0,0,0,0,0,1,0,0,0,1
1,"App ID-134644","2014 Fall",27,2.64,0,199.77,81720,14728,0.942,0.0031,1,0,1,0,0,0,0,0,0,0,1,0,0
0,"App ID-134648","2014 Fall",18,3.16,0,191.5,61881,8145,0.9457,0.0021,0,0,0,0,1,0,0,0,1,0,0,0,0
1,"App ID-134650","2015 Fall",25,3.77,0,37.95,49727,5149,0.8679,0.0153,0,1,1,0,0,1,1,0,0,0,0,0,1
0,"App ID-134651","2015 Fall",22,3.43,0,227.98,101206,48915,0.9163,0.0033,0,0,0,0,0,1,1,0,1,0,0,0,0
0,"App ID-134652","2015 Fall",30,3.95,0,229.79,53140,35856,0.8061,0.001,1,0,0,1,0,0,0,1,0,1,0,0,0
1,"App ID-134661","2014 Fall",25,3.57,0,360.77,46310,19931,0.9675,1e-04,0,0,0,1,0,0,0,0,0,0,0,1,0
1,"App ID-134669","2014 Fall",23,3.69,0,238.96,70281,29612,0.9469,0.0012,0,0,0,1,0,0,0,0,1,0,0,0,0
0,"App ID-134672","2014 Fall",20,3.13,0,208.72,52550,2079,0.988,0.001,0,0,0,1,0,0,0,0,1,0,0,0,0
0,"App ID-134675","2014 Fall",21,3.31,0,2.52,42616,48506,0.8627,0.0107,0,0,0,0,0,0,0,0,1,0,0,0,1
1,"App ID-134677","2014 Fall",24,3.57,0,187.44,93679,16864,0.9413,0.0025,0,0,0,1,0,0,0,0,1,0,0,0,0
0,"App ID-134678","2014 Fall",23,3.43,0,74.03,54904,2476,0.9515,0.0036,0,0,0,1,0,0,0,0,1,0,0,0,1
0,"App ID-134690","2014 Fall",16,3.01,0,485.39,78147,7177,0.9595,1e-04,0,0,0,1,0,0,0,0,1,0,0,1,0
0,"App ID-134696","2015 Fall",33,3.66,0,200.45,92392,46901,0.9383,0.0024,1,0,0,1,0,0,1,1,0,0,0,0,0
1,"App ID-134725","2015 Fall",32,3.6,0,43.46,52268,16639,0.9237,0.0108,1,0,0,0,0,0,1,1,0,0,0,0,1
0,"App ID-134789","2014 Fall",26,3,0,633.27,63660,26289,0.807,2e-04,0,0,0,1,0,0,0,0,0,0,0,1,0
1,"App ID-134831","2015 Fall",26,3.79,0,119.25,54583,998,0.982,0.011,0,1,0,0,0,0,0,0,0,0,0,0,0
0,"App ID-134833","2015 Fall",28,3.55,0,229.82,85849,28475,0.8547,0.0024,1,0,0,0,0,0,0,0,0,0,0,0,0
0,"App ID-134834","2015 Fall",18,3.06,0,43.46,52268,16639,0.9237,0.0108,0,0,1,0,0,0,1,0,1,0,0,0,1
0,"App ID-134837","2015 Fall",23,3.65,0,209.4,61211,25504,0.7832,0.0031,1,0,0,0,0,1,1,0,1,0,0,0,0
0,"App ID-134846","2015 Fall",33,4,0,0.64,53139,41737,0.9084,0.0228,0,0,0,0,0,0,0,1,0,1,0,0,1
1,"App ID-134847","2015 Fall",30,3.37,0,229.64,46354,47040,0.9093,0.0012,0,0,1,0,0,0,0,1,0,0,0,0,0
0,"App ID-134857","2015 Fall",24,3.95,0,186.41,89813,10859,0.8246,0.0019,0,1,0,0,0,0,0,0,1,1,0,0,0
0,"App ID-134858","2015 Fall",29,4,0,43.46,52268,16639,0.9237,0.0108,0,0,1,1,0,0,0,0,0,1,0,0,1
0,"App ID-134859","2015 Fall",34,3.91,0,120.06,61854,5055,0.9589,0.004,0,1,1,1,0,0,1,1,0,1,0,0,0
1,"App ID-134861","2015 Fall",24,3.64,0,94.45,51867,24208,0.9752,0.0091,0,0,1,1,0,0,0,0,1,0,0,0,0
0,"App ID-134865","2014 Fall",24,2.28,0,207.49,78141,25954,0.9145,0.0033,0,0,0,1,0,0,0,0,1,0,1,0,0
0,"App ID-134869","2015 Fall",28,3.88,0,0.64,53139,41737,0.9084,0.0228,0,0,0,0,0,0,0,0,0,0,0,0,1
0,"App ID-134880","2016 Fall",29,3.86,0,1207.19,70738,28482,0.8888,5e-04,1,0,0,0,0,0,0,0,0,0,0,1,0
1,"App ID-134888","2015 Fall",31,3.94,0,160.87,53723,9681,0.9721,0.0052,0,0,1,1,0,0,0,1,0,1,0,0,0
0,"App ID-134908","2014 Fall",19,2.87,0,228.02,91259,43051,0.8276,0.0028,0,0,0,1,0,0,0,0,1,0,1,0,0
1,"App ID-134909","2015 Fall",27,3.85,0,228.02,91259,43051,0.8276,0.0028,1,0,0,0,0,1,1,0,0,0,0,0,0
0,"App ID-134918","2014 Fall",19,3.59,0,222.81,72969,30760,0.7873,0.0026,0,0,0,1,0,0,0,0,1,0,0,0,0
0,"App ID-134921","2014 Fall",21,3.38,0,554.36,57269,18103,0.7703,9e-04,0,0,0,0,0,0,0,0,1,0,0,1,0
0,"App ID-134930","2015 Fall",29,3.68,0,813.18,61370,16668,0.9246,0.0011,1,1,1,1,0,1,1,0,0,0,0,1,0
0,"App ID-134937","2014 Fall",21,3.39,0,202.61,51143,3293,0.9736,0.0015,0,0,0,0,0,0,0,0,1,0,0,0,0
0,"App ID-134953","2016 Fall",33,3.68,1,1187.53,95666,28593,0.7732,5e-04,1,0,0,0,0,0,0,1,0,0,0,1,0
1,"App ID-134958","2014 Fall",23,3.48,0,99.77,39835,4806,0.97,0.0062,0,0,0,1,0,0,0,0,1,0,0,0,0
0,"App ID-134960","2014 Fall",25,3.29,0,206.71,94505,25784,0.8401,0.0031,0,0,0,1,1,0,1,0,0,0,0,0,0
1,"App ID-134981","2015 Fall",33,3.96,0,210.08,119858,30143,0.8417,0.0047,0,0,0,0,0,0,0,1,0,1,0,0,0
0,"App ID-135129","2016 Fall",23,3.9,0,96.13,50380,1032,0.97,0.001,1,1,0,0,0,1,1,0,1,0,0,0,0
1,"App ID-135134","2016 Fall",32,3.99,0,164.88,35163,702,0.8533,0.0025,0,0,0,1,0,0,1,1,0,1,0,0,0
0,"App ID-135157","2015 Fall",18,2.93,0,221.54,43127,56467,0.4714,7e-04,0,0,0,0,1,0,0,0,1,0,1,0,0
1,"App ID-135171","2016 Fall",18,2.95,0,214.67,38873,5806,0.9638,5e-04,0,0,0,0,0,1,1,0,1,0,1,0,0
0,"App ID-135178","2015 Fall",17,3.26,0,496.21,40571,22096,0.3497,5e-04,0,0,0,0,1,0,0,0,1,0,0,1,0
0,"App ID-135221","2015 Fall",23,3.55,0,205.9,42771,27137,0.5085,7e-04,0,0,0,0,1,0,0,0,1,0,0,0,0
0,"App ID-135229","2015 Fall",17,3.18,0,216.2,52569,36101,0.7243,0.0023,0,0,0,0,0,0,0,0,1,0,0,0,0
0,"App ID-135258","2015 Fall",31,3.96,0,150.84,44773,25838,0.8779,0.0018,0,0,0,0,0,0,1,1,0,1,0,0,0
0,"App ID-135284","2015 Fall",20,3.54,0,90.61,54250,346,0.9942,0.0014,1,0,0,0,0,0,0,0,1,0,0,0,0
1,"App ID-135355","2016 Fall",30,4,0,2.52,42616,48506,0.8627,0.0107,1,1,1,1,0,0,0,1,0,1,0,0,1
0,"App ID-135369","2015 Fall",20,3.69,0,2.52,42616,48506,0.8627,0.0107,0,0,0,0,1,0,1,0,1,0,0,0,1
0,"App ID-135379","2015 Fall",18,3.1,0,2.52,42616,48506,0.8627,0.0107,0,0,0,0,0,0,0,0,1,0,0,0,1
0,"App ID-135385","2015 Fall",27,3.52,0,90.35,46202,1165,0.9408,0.0017,1,0,0,0,0,0,1,0,0,0,0,0,0
0,"App ID-135440","2015 Fall",28,3.65,0,718.55,65109,25380,0.9467,7e-04,0,0,0,1,0,0,0,0,0,0,0,1,0
0,"App ID-135449","2016 Fall",25,3.8,0,288.44,51481,2934,0.9646,7e-04,0,0,0,1,0,0,0,0,0,0,0,0,0
1,"App ID-135468","2016 Fall",19,3.74,0,97.23,51786,6955,0.9159,0.0049,0,0,1,0,0,1,1,0,1,0,0,0,0
0,"App ID-135493","2016 Fall",29,4,1,563.19,41834,40234,0.8513,4e-04,0,0,0,0,0,0,1,0,0,1,0,1,0
0,"App ID-135507","2015 Fall",25,3.85,0,127.08,51473,31027,0.915,8e-04,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"App ID-135514","2015 Fall",26,2.93,0,715,58094,7550,0.9192,8e-04,0,0,0,0,0,0,0,0,0,0,1,1,0
0,"App ID-135541","2016 Fall",23,3.81,1,8.81,75000,2908,0.9409,0.0086,0,0,0,0,0,0,0,0,1,0,0,0,1
0,"App ID-135640","2015 Fall",18,3.59,0,223.27,65984,28548,0.7984,0.0016,0,0,0,1,1,0,0,0,1,0,0,0,0
0,"App ID-135655","2015 Fall",29,3.98,0,324.77,39688,1979,0.9929,5e-04,0,0,0,0,0,0,1,0,0,1,0,1,0
0,"App ID-135727","2015 Fall",30,3.89,0,211.4,57364,30550,0.7815,0.0026,0,1,0,1,1,0,0,1,0,0,0,0,0
1,"App ID-135749","2016 Fall",30,4.01,0,123.09,43065,1876,0.9211,0.0032,0,0,0,0,0,0,1,1,0,1,0,0,0
0,"App ID-135779","2015 Fall",21,3.65,0,216.72,58392,26739,0.9406,0.0018,0,0,0,0,1,0,0,0,1,0,0,0,0
0,"App ID-135781","2015 Fall",30,3.82,0,231.61,67422,5369,0.9939,0.0011,0,0,0,0,0,0,0,1,0,0,0,0,0
0,"App ID-135852","2016 Fall",25,3.38,0,223.27,65984,28548,0.7984,0.0016,0,0,0,0,1,0,0,0,0,0,0,0,0
0,"App ID-135876","2016 Fall",25,3.98,0,719.75,86983,4730,0.9805,2e-04,0,0,0,0,0,0,1,0,0,1,0,1,0
0,"App ID-136122","2015 Fall",27,3.69,0,152.83,54983,16440,0.9509,0.0017,1,1,0,0,0,0,1,0,0,0,0,0,0
0,"App ID-136123","2015 Fall",25,3.34,0,216.08,84662,21393,0.9231,0.0017,0,1,1,1,0,0,0,0,0,0,0,0,0
1,"App ID-136195","2015 Fall",23,3.73,0,3.65,66172,31429,0.9349,0.0193,0,1,0,1,0,0,0,0,1,0,0,0,1
0,"App ID-136220","2015 Fall",23,2.78,0,221.43,44583,5818,0.89,0.004,0,1,1,1,0,0,0,0,1,0,1,0,0
0,"App ID-136262","2015 Fall",25,3.84,0,239.74,46071,4477,0.9475,0.0027,1,0,0,0,0,0,1,0,0,0,0,0,0
0,"App ID-136266","2015 Fall",26,3.73,0,179.03,75287,18758,0.952,0.002,0,1,0,1,0,0,1,0,0,0,0,0,0
1,"App ID-136474","2015 Fall",24,3.72,0,217.44,64815,18470,0.8281,0.0031,1,0,0,0,0,1,1,0,1,0,0,0,0
0,"App ID-136572","2015 Fall",32,3.99,0,199.21,46875,5744,0.9058,0.0014,0,0,0,0,0,0,0,1,0,1,0,0,0
0,"App ID-136607","2015 Fall",34,3.99,0,207.93,64179,28585,0.8073,0.0033,0,0,1,1,0,0,0,1,0,1,0,0,0
1,"App ID-136876","2016 Fall",25,3.63,0,154.63,46796,20242,0.961,0.003,0,0,0,0,0,0,1,0,0,0,0,0,0
1,"App ID-136881","2015 Fall",29,2.74,0,196.6,58218,7006,0.977,0.0029,0,1,0,1,0,0,0,0,0,0,1,0,0
0,"App ID-136899","2015 Fall",32,3.76,0,189.02,77425,28439,0.9275,0.005,0,0,1,0,0,0,0,1,0,0,0,0,0
0,"App ID-136926","2015 Fall",27,3.82,0,288.98,78229,2104,0.9705,0.0017,0,1,0,1,0,0,0,0,0,0,0,0,0
1,"App ID-136966","2015 Fall",27,3.85,0,2.66,41554,31233,0.8977,0.0116,0,1,1,1,0,0,1,0,0,0,0,0,1
0,"App ID-137003","2015 Fall",21,2.62,0,217.48,47706,45495,0.6348,0.0018,0,0,0,0,1,0,0,0,1,0,1,0,0
0,"App ID-137014","2015 Fall",22,2.94,0,128.09,48178,29469,0.9582,0.0036,0,0,0,1,0,0,0,0,1,0,1,0,0
1,"App ID-137017","2015 Fall",23,3.88,0,139.84,69477,5305,0.9904,0.0034,0,0,0,0,0,0,1,0,1,0,0,0,0
1,"App ID-137069","2015 Fall",31,3.69,0,385.77,65799,27340,0.867,0.001,1,0,0,0,0,0,1,1,0,0,0,1,0
0,"App ID-137075","2016 Fall",29,3.66,0,215.34,88271,17224,0.8845,0.0038,1,0,1,0,0,0,0,0,0,0,0,0,0
0,"App ID-137077","2015 Fall",34,3.94,0,551.69,59286,1698,0.9405,6e-04,0,0,0,1,0,0,0,1,0,1,0,1,0
0,"App ID-137081","2015 Fall",28,3.95,0,189.02,77425,28439,0.9275,0.005,0,0,0,0,0,0,0,0,0,1,0,0,0
1,"App ID-137117","2015 Fall",28,3.92,0,205.27,71811,17968,0.8236,0.0043,0,0,0,0,0,0,1,0,0,1,0,0,0
1,"App ID-137132","2016 Fall",30,3.97,0,83.88,42700,2378,0.9907,0.0042,0,0,0,0,0,0,0,1,0,1,0,0,0
0,"App ID-137144","2014 Fall",25,3.68,0,258.13,52069,18423,0.9392,0.002,0,0,0,1,0,0,0,0,0,0,0,0,0
0,"App ID-137145","2014 Fall",26,3.79,0,181.05,69136,23214,0.9699,0.0036,0,0,1,1,0,0,0,0,0,0,0,0,0
0,"App ID-137146","2014 Fall",21,3.62,0,0.64,53139,41737,0.9084,0.0228,0,0,0,1,0,0,0,0,1,0,0,0,1
1,"App ID-137183","2015 Fall",26,3.5,0,90.74,47855,12691,0.9344,0.0048,1,0,0,1,0,0,1,0,0,0,0,0,0
1,"App ID-137210","2015 Fall",26,3.15,0,218.46,51150,22777,0.7306,0.0018,1,0,0,0,0,0,0,0,0,0,0,0,0
1,"App ID-137215","2015 Fall",29,3.94,0,218.46,51150,22777,0.7306,0.0018,1,0,0,0,0,0,0,0,0,1,0,0,0
0,"App ID-137216","2015 Fall",22,3.67,0,218.94,50396,9368,0.658,0.0014,1,1,0,0,0,0,0,0,1,0,0,0,0
0,"App ID-137229","2015 Fall",33,3.47,0,1199.96,81761,20344,0.7236,1e-04,1,0,0,0,0,0,0,1,0,0,0,1,0
0,"App ID-137231","2016 Fall",24,3.36,1,1207.71,35590,5752,0.6594,1e-04,1,0,0,0,0,0,1,0,1,0,0,1,0
0,"App ID-137257","2014 Fall",20,2.91,0,664.96,66834,53540,0.9463,0.001,0,0,0,1,0,0,0,0,1,0,1,1,0
0,"App ID-137258","2014 Fall",23,3.64,0,170.46,57636,4421,0.9851,0.0045,0,0,0,1,0,0,0,0,1,0,0,0,0
1,"App ID-137260","2014 Fall",19,2.9,0,0.64,53139,41737,0.9084,0.0228,0,0,0,0,0,0,0,0,1,0,1,0,1
0,"App ID-137271","2015 Fall",26,3.1,0,6797,69736,53482,0.0575,1e-04,0,0,0,1,1,0,0,0,0,0,0,1,0
0,"App ID-137296","2015 Fall",24,3.84,0,218.94,50396,9368,0.658,0.0014,0,0,0,0,0,0,1,0,1,0,0,0,0
0,"App ID-137297","2015 Fall",28,3.86,0,210.08,119858,30143,0.8417,0.0047,1,0,0,0,0,0,1,0,0,0,0,0,0
1,"App ID-137310","2014 Fall",21,3.95,0,203.97,67893,13752,0.9538,0.0016,0,1,0,1,0,0,0,0,1,1,0,0,0
1,"App ID-137339","2014 Fall",19,2.81,0,224.95,108128,26181,0.8483,0.0045,0,1,1,1,1,0,0,0,1,0,1,0,0
0,"App ID-137341","2014 Fall",26,3.02,0,739.48,63979,6961,0.9328,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,"App ID-137346","2014 Fall",18,2.87,0,236.07,46736,1109,0.9486,0.0045,0,0,1,0,0,0,0,0,1,0,1,0,0
0,"App ID-137370","2015 Fall",24,3.58,0,234.01,88734,18729,0.9672,0.0035,0,1,1,1,0,0,0,0,1,0,0,0,0
0,"App ID-137385","2015 Fall",21,3.43,0,200.45,92392,46901,0.9383,0.0024,0,0,0,0,0,0,1,0,1,0,0,0,0
0,"App ID-137387","2015 Fall",30,3.97,0,1442.5,100844,29280,0.6127,3e-04,0,0,0,0,1,0,0,1,0,1,0,1,0
0,"App ID-137390","2015 Fall",25,3.59,0,221.82,55827,7160,0.9711,3e-04,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"App ID-137414","2015 Fall",26,3.92,0,230.71,52517,23011,0.889,0.0014,0,0,0,0,0,0,0,0,0,1,0,0,0
1,"App ID-137427","2015 Fall",25,3.42,0,186.59,76504,36989,0.9383,0.0022,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"App ID-137433","2015 Fall",24,2.93,0,229.22,65815,13531,0.8924,0.0018,1,0,0,0,1,0,0,0,1,0,1,0,0
1,"App ID-137471","2016 Fall",29,4,1,201.96,71158,27864,0.8703,0.0015,1,0,0,0,0,0,1,0,0,1,0,0,0
0,"App ID-137507","2015 Fall",28,3.21,0,229.56,78216,6138,0.9743,0.0014,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"App ID-137513","2015 Fall",27,3.02,0,796.34,45828,14471,0.9339,9e-04,1,0,0,0,0,0,0,0,0,0,0,1,0
1,"App ID-137545","2016 Fall",29,3.26,0,202.22,59304,33945,0.8567,0.0015,1,0,1,1,1,0,1,0,0,0,0,0,0
1,"App ID-137551","2015 Fall",25,3.48,0,201.96,71158,27864,0.8703,0.0015,1,0,0,1,0,0,1,0,0,0,0,0,0
0,"App ID-137694","2015 Fall",23,3.77,0,191.5,61881,8145,0.9457,0.0021,0,0,0,0,0,0,0,0,1,0,0,0,0
1,"App ID-137705","2015 Fall",27,3.67,0,178.2,76161,19010,0.9317,0.0022,0,0,1,1,0,0,1,0,0,0,0,0,0
0,"App ID-138233","2015 Fall",21,3.3,0,610.59,44896,12525,0.8529,0.0012,0,1,1,1,0,1,1,0,1,0,0,1,0
0,"App ID-138253","2015 Fall",32,3.89,0,229.22,65815,13531,0.8924,0.0018,0,0,0,0,0,0,0,1,0,0,0,0,0
0,"App ID-138274","2015 Fall",20,3.82,0,3.65,66172,31429,0.9349,0.0193,0,0,0,0,0,0,0,0,1,0,0,0,1
1,"App ID-138292","2015 Fall",27,3.79,0,3.12,45753,4104,0.9423,0.0141,0,0,0,0,0,0,0,0,0,0,0,0,1
0,"App ID-138311","2015 Fall",29,4,0,608.12,62515,45636,0.9113,2e-04,0,1,0,0,0,0,0,0,0,1,0,1,0
1,"App ID-138322","2016 Fall",27,4.03,0,150.84,44773,25838,0.8779,0.0018,1,0,0,0,0,1,1,0,0,1,0,0,0
0,"App ID-138336","2016 Fall",28,3.88,0,154.63,46796,20242,0.961,0.003,0,0,0,0,1,0,0,0,0,0,0,0,0
0,"App ID-138594","2015 Fall",28,3.91,0,227.3,78919,35273,0.9343,0.0025,0,0,0,0,0,0,1,0,0,1,0,0,0
0,"App ID-138600","2015 Fall",30,4,0,289.83,56588,4399,0.9882,7e-04,0,1,0,1,0,0,0,1,0,1,0,0,0
0,"App ID-138608","2016 Fall",29,3.98,1,821.15,36818,5011,0.9792,6e-04,0,0,0,0,0,0,0,0,0,1,0,1,0
0,"App ID-138619","2015 Fall",29,3.88,0,369.93,67758,34752,0.8954,0.0011,1,0,0,0,0,0,0,0,0,0,0,1,0
1,"App ID-138667","2015 Fall",28,3.85,0,179.03,75287,18758,0.952,0.002,1,0,1,1,0,0,0,0,0,0,0,0,0
0,"App ID-138673","2015 Fall",31,4,0,136.44,47324,25172,0.9475,0.0014,1,1,0,0,0,0,1,1,0,1,0,0,0
0,"App ID-138676","2016 Fall",35,4.19,1,128.09,48178,29469,0.9582,0.0036,0,0,0,0,0,0,0,1,0,1,0,0,0
0,"App ID-138716","2015 Fall",26,3.55,0,158.35,59358,7276,0.9736,0.0011,0,1,0,1,0,0,0,0,0,0,0,0,0
1,"App ID-138729","2015 Fall",33,3.99,0,43.02,47039,1240,0.9629,0.004,1,1,0,0,0,0,1,1,0,1,0,0,1
0,"App ID-138781","2015 Fall",32,3.14,0,283.49,65126,53242,0.8189,0.0021,0,0,0,0,1,0,0,1,0,0,0,0,0
0,"App ID-139066","2015 Fall",26,3.99,0,304.69,62524,4588,0.9791,7e-04,0,1,0,0,0,0,0,0,0,1,0,1,0
0,"App ID-139068","2015 Fall",25,3.45,0,44.03,53864,658,0.9179,0.0091,0,1,0,1,0,0,0,0,0,0,0,0,1
0,"App ID-139121","2015 Fall",27,3.94,0,376.69,50574,26354,0.9445,0.0042,1,0,0,0,0,0,0,0,0,1,0,1,0
0,"App ID-139146","2015 Fall",27,3.92,0,230.79,49155,14363,0.7527,0.0012,1,0,1,0,0,0,0,0,0,1,0,0,0
0,"App ID-139405","2015 Fall",21,3.38,0,128.58,61908,1793,0.9989,0.0017,1,0,0,0,0,0,0,0,1,0,0,0,0
0,"App ID-139439","2015 Fall",25,3.95,0,186.56,42705,15046,0.8806,4e-04,1,0,0,1,0,0,1,0,0,1,0,0,0
0,"App ID-139480","2015 Fall",32,3.83,0,150.84,44773,25838,0.8779,0.0018,1,1,0,1,0,0,0,1,0,0,0,0,0
1,"App ID-139517","2015 Fall",25,3.96,0,122.79,58310,7646,0.9912,0.0093,0,1,0,0,0,0,0,0,0,1,0,0,0
0,"App ID-139525","2015 Fall",34,4,0,206.93,91512,21957,0.9146,0.0041,0,0,0,0,0,0,1,1,0,1,0,0,0
0,"App ID-139577","2015 Fall",30,3.81,0,601.76,55152,4089,0.9795,5e-04,0,0,0,0,0,0,0,1,0,0,0,1,0
0,"App ID-139793","2015 Fall",24,3.2,0,211.4,57364,30550,0.7815,0.0026,0,1,0,1,0,0,0,0,1,0,0,0,0
0,"App ID-139800","2015 Fall",24,3.63,0,224.78,55190,20368,0.8346,0.0014,0,1,0,1,0,0,1,0,1,0,0,0,0
0,"App ID-139832","2015 Fall",33,3.92,0,90.74,47855,12691,0.9344,0.0048,0,0,0,1,0,0,0,1,0,1,0,0,0
0,"App ID-139834","2015 Fall",28,3.99,0,160.87,53723,9681,0.9721,0.0052,0,1,0,0,0,0,1,0,0,1,0,0,0
0,"App ID-139852","2015 Fall",29,3.91,0,207.09,65924,22915,0.7846,0.0034,0,1,0,0,0,0,1,0,0,1,0,0,0
0,"App ID-139873","2015 Fall",23,3.78,0,136.44,47324,25172,0.9475,0.0014,1,1,0,1,0,0,0,0,1,0,0,0,0
0,"App ID-139874","2015 Fall",28,3.99,0,22.18,59565,3706,0.9617,0.013,1,0,1,0,0,0,0,0,0,1,0,0,1
0,"App ID-139894","2015 Fall",22,3.94,0,189.02,77425,28439,0.9275,0.005,0,1,0,0,1,0,1,0,1,1,0,0,0
