"Application ID","Award Status","Comprehensive Cost","Total Gift","Total Institutional Gift","Gross Need"
"App ID-123687","Award Complete","43064.00","17720.00","17720.00","22726.00"
"App ID-135374","No Award","43064.00","0.00","",""
"App ID-181440","No Award","43064.00","0.00","",""
"App ID-156035","No Award","43064.00","0.00","",""
"App ID-178254","Award Complete","43064.00","23828.00","14270.00",""
"App ID-156743","No Award","43064.00","0.00","",""
"App ID-184045","No Award","43064.00","0.00","",""
"App ID-139491","No Award","43064.00","0.00","",""
"App ID-132439","No Award","43064.00","0.00","",""
"App ID-134853","No Award","43064.00","0.00","",""
"App ID-123804","Award Complete","43064.00","19680.00","19680.00",""
"App ID-159435","No Award","43064.00","0.00","",""
"App ID-170467","No Award","43064.00","0.00","",""
"App ID-154968","No Award","43064.00","0.00","",""
"App ID-161057","No Award","43064.00","0.00","",""
"App ID-155680","No Award","43064.00","0.00","",""
"App ID-174728","No Award","43064.00","0.00","",""
"App ID-76950","No Award","43064.00","0.00","",""
"App ID-184190","No Award","43064.00","0.00","",""
"App ID-184528","No Award","43064.00","0.00","",""
"App ID-178313","No Award","43064.00","0.00","",""
"App ID-178307","No Award","43064.00","0.00","",""
"App ID-174783","No Award","43064.00","0.00","",""
"App ID-131898","No Award","43064.00","0.00","",""
"App ID-174606","No Award","43064.00","0.00","",""
"App ID-121726","No Award","43064.00","0.00","",""
"App ID-159370","No Award","43064.00","0.00","",""
"App ID-181475","No Award","43064.00","0.00","",""
"App ID-180325","No Award","43064.00","0.00","",""
"App ID-180376","Award Complete","43064.00","29135.00","19360.00",""
"App ID-258621","No Award","44668.00","0.00","0.00","46080.00"
"App ID-192489","Award Complete","44668.00","21000.00","21000.00",""
"App ID-258452","Award Complete","44668.00","28918.00","22230.00","41125.00"
"App ID-258135","No Award","44668.00","0.00","0.00","0.00"
"App ID-232872","Award Complete","44668.00","22960.00","22960.00","29966.00"
"App ID-228729","Award Complete","44668.00","27435.00","18430.00","45156.00"
"App ID-241065","Award Complete","44668.00","10718.00","10718.00","9355.54"
"App ID-246573","No Award","44668.00","0.00","0.00",""
"App ID-135171","Award Complete","44668.00","30251.00","14500.00","47758.00"
"App ID-252411","No Award","44668.00","0.00","0.00","47758.00"
"App ID-192029","No Award","44668.00","0.00","0.00","45931.00"
"App ID-253581","No Award","44668.00","0.00","0.00","47758.00"
"App ID-174127","No Award","44668.00","0.00","0.00","47758.00"
"App ID-124349","Award Complete","43064.00","15500.00","15500.00","0.00"
"App ID-138729","Award Complete","43064.00","30775.00","21000.00","46054.00"
"App ID-138233","Award Complete","43064.00","13000.00","13000.00","0.00"
"App ID-168695","Award Complete","43064.00","25160.00","22640.00","36638.00"
"App ID-164516","Award Complete","43064.00","16560.00","16560.00","21515.00"
"App ID-156537","Award Complete","43064.00","12500.00","12500.00","0.00"
"App ID-162419","Award Complete","43064.00","26492.00","18330.00","43153.00"
"App ID-164534","No Award","43064.00","0.00","","46054.00"
"App ID-157057","Award Complete","43064.00","28025.00","23000.00","46484.00"
"App ID-160599","Award Complete","43064.00","12500.00","12500.00","0.00"
"App ID-171531","Award Complete","43064.00","15500.00","15500.00","0.00"
"App ID-157384","Award Complete","43064.00","20460.00","20460.00","29665.00"
"App ID-172028","Award Complete","43064.00","18560.00","18560.00","29950.00"
"App ID-123662","Award Complete","43064.00","18000.00","18000.00","21472.00"
"App ID-124150","Award Complete","43064.00","20000.00","20000.00","27594.00"
"App ID-154960","Award Complete","43064.00","22768.00","20980.00","46254.00"
"App ID-168292","Award Complete","43064.00","25902.00","20630.00","43632.00"
"App ID-134527","Award Complete","43064.00","21500.00","21500.00","9262.00"
"App ID-140596","Award Complete","43064.00","23080.00","22950.00","33274.00"
"App ID-164120","Award Complete","43064.00","25810.00","22810.00","39194.00"
"App ID-154581","Award Complete","43064.00","18000.00","18000.00","15592.00"
"App ID-136881","Award Complete","43064.00","26865.00","19670.00","41446.00"
"App ID-168301","Award Complete","43064.00","17500.00","17500.00","13406.00"
"App ID-122553","Award Complete","43064.00","28396.00","19610.00","32478.00"
"App ID-141012","Award Complete","43064.00","25670.00","21970.00","38002.00"
"App ID-168907","Award Complete","43064.00","21293.00","5960.00","46054.00"
"App ID-167596","Award Complete","43064.00","10500.00","10500.00","8979.00"
"App ID-157132","Award Complete","43064.00","22154.00","18810.00","42996.00"
"App ID-177112","Award Complete","43064.00","23340.00","23340.00","23352.00"
"App ID-164508","Award Complete","43064.00","18500.00","18500.00","4010.00"
"App ID-130490","Award Complete","43064.00","17500.00","17500.00","0.00"
"App ID-123730","Award Complete","43064.00","18820.00","18820.00","20918.00"
"App ID-124165","Award Complete","43064.00","10500.00","10500.00","7957.00"
"App ID-175117","Award Complete","43064.00","20000.00","20000.00","0.00"
"App ID-177731","Award Complete","43064.00","15500.00","15500.00","0.00"
"App ID-160928","No Award","43064.00","0.00","","42616.00"
"App ID-161514","Award Complete","43064.00","16000.00","16000.00","0.00"
"App ID-161290","No Award","43064.00","0.00","","31726.00"
"App ID-127027","Award Complete","43064.00","26738.00","23190.00","37904.00"
"App ID-149859","Award Complete","43064.00","22260.00","22260.00","22318.00"
"App ID-123726","Award Complete","43064.00","18000.00","18000.00","0.00"
"App ID-156017","Award Complete","43064.00","19250.00","19250.00","28735.00"
"App ID-124465","Award Complete","43064.00","17500.00","17500.00","0.00"
"App ID-139896","Award Complete","43064.00","17500.00","17500.00","0.00"
"App ID-124268","Award Complete","43064.00","3525.00","3525.00","12172.00"
"App ID-124626","Award Complete","43064.00","17500.00","17500.00","11021.00"
"App ID-128504","Award Complete","43064.00","18330.00","18330.00","21568.00"
"App ID-154918","Award Complete","43064.00","21000.00","21000.00","9468.00"
"App ID-157011","Award Complete","43064.00","15500.00","15500.00","0.00"
"App ID-155961","Award Complete","43064.00","25016.00","20680.00","39360.00"
"App ID-153154","Award Complete","43064.00","27360.00","27360.00","40562.00"
"App ID-157316","Award Complete","43064.00","20500.00","20500.00","8986.00"
"App ID-143814","Award Complete","43064.00","26750.00","21650.00","44046.00"
"App ID-129938","Award Complete","43064.00","30413.00","20460.00","44682.00"
"App ID-149920","Award Complete","43064.00","17500.00","17500.00","0.00"
"App ID-155938","Award Complete","43064.00","23180.00","23180.00","33119.00"
"App ID-156483","Award Complete","43064.00","27372.00","23550.00","37729.00"
"App ID-157146","Award Complete","43064.00","10500.00","10500.00","0.00"
"App ID-160605","Award Complete","43064.00","19500.00","19500.00","25605.00"
"App ID-157059","Award Complete","43064.00","21100.00","21100.00","22216.00"
"App ID-158036","Award Complete","43064.00","24632.00","22520.00","35191.00"
"App ID-158126","Award Complete","43064.00","22610.00","22610.00","32310.00"
"App ID-144922","Award Complete","43064.00","30523.00","15500.00","46054.00"
"App ID-154312","Award Complete","43064.00","15000.00","15000.00","0.00"
"App ID-163029","Award Complete","43064.00","17500.00","17500.00","0.00"
"App ID-153157","Award Complete","43064.00","17500.00","17500.00","0.00"
"App ID-159791","Award Complete","43064.00","17500.00","17500.00","0.00"
"App ID-123873","Award Complete","43064.00","17500.00","17500.00","8629.00"
"App ID-146079","Award Complete","43064.00","31583.00","21860.00","44281.00"
"App ID-122230","Award Complete","43064.00","14500.00","14500.00","0.00"
"App ID-149880","Award Complete","43064.00","35155.00","25380.00","46054.00"
"App ID-163261","Award Complete","43064.00","23590.00","23590.00","24832.00"
"App ID-158011","Award Complete","43064.00","20530.00","20530.00","22926.00"
"App ID-124981","Award Complete","43064.00","26480.00","26480.00","37840.00"
"App ID-124497","Award Complete","43064.00","15500.00","15500.00","18584.00"
"App ID-162476","Award Complete","43064.00","24460.00","19110.00","39812.00"
"App ID-161773","Award Complete","43064.00","33743.00","20000.00","43635.00"
"App ID-161187","Award Complete","43064.00","22000.00","22000.00","7567.00"
"App ID-121624","Award Complete","43064.00","28735.00","22000.00","41158.00"
"App ID-164208","Award Complete","43064.00","23508.00","22510.00","40175.00"
"App ID-159792","Award Complete","43064.00","7500.00","7500.00","0.00"
"App ID-155006","No Award","43064.00","0.00","","46424.00"
"App ID-164213","Award Complete","43064.00","12500.00","12500.00","10776.00"
"App ID-168223","Award Complete","43064.00","26594.00","23610.00","37157.00"
"App ID-121814","Award Complete","43064.00","27150.00","22540.00","39709.00"
"App ID-164475","Award Complete","43064.00","11990.00","11990.00","17130.00"
"App ID-164102","Award Complete","43064.00","29005.00","19230.00","46054.00"
"App ID-180781","Award Complete","43064.00","17000.00","17000.00","477.00"
"App ID-158030","Award Complete","43064.00","7500.00","7500.00","0.00"
"App ID-141342","Award Complete","43064.00","28141.00","18940.00","40315.00"
"App ID-157145","Award Complete","43064.00","15500.00","15500.00","0.00"
"App ID-160631","Award Complete","43064.00","20500.00","20500.00","31133.00"
"App ID-182435","Award Complete","43064.00","27530.00","23530.00","44905.00"
"App ID-122874","Award Complete","43064.00","0.00","0.00","3556.00"
"App ID-155971","Award Complete","43064.00","26060.00","26060.00","37769.00"
"App ID-185314","Award Complete","43064.00","15500.00","15500.00","37215.00"
"App ID-123725","Award Complete","43064.00","27538.00","21740.00","40267.00"
"App ID-181413","Award Complete","43064.00","15500.00","15500.00","15214.00"
"App ID-185386","Award Complete","43064.00","23238.00","14270.00","46054.00"
"App ID-184162","Award Complete","43064.00","24806.00","20310.00","42033.00"
"App ID-125032","No Award","43064.00","0.00","","43729.00"
"App ID-180362","Award Complete","43064.00","24288.00","15320.00","46254.00"
"App ID-134930","Award Complete","43064.00","19620.00","18500.00","23089.00"
"App ID-173578","Award Complete","43064.00","17500.00","17500.00","0.00"
"App ID-177993","Award Complete","43064.00","24550.00","22000.00","44885.00"
"App ID-157984","No Award","43064.00","0.00","","22084.00"
"App ID-178312","Award Complete","43064.00","500.00","500.00","0.00"
"App ID-123744","Award Complete","43064.00","30523.00","15190.00","46054.00"
"App ID-180547","Award Complete","43064.00","22510.00","22510.00","31554.00"
"App ID-131803","Award Complete","43064.00","22270.00","22270.00","32276.00"
"App ID-180328","Award Complete","43064.00","27639.00","18630.00","43273.00"
"App ID-127706","Award Complete","43064.00","23818.00","19810.00","38426.00"
"App ID-181538","Award Complete","43064.00","29005.00","19230.00","46054.00"
"App ID-156527","Award Complete","43064.00","18850.00","18850.00","28572.00"
"App ID-161663","Award Complete","43064.00","29275.00","23550.00","45866.00"
"App ID-160640","Award Complete","43064.00","18000.00","18000.00","25843.00"
"App ID-163997","Award Complete","43064.00","14500.00","14500.00","9584.00"
"App ID-177816","Award Complete","43064.00","28255.00","26830.00","42174.00"
"App ID-184110","Award Complete","43064.00","20000.00","20000.00","27300.00"
"App ID-183724","Award Complete","43064.00","28069.00","20330.00","41704.00"
"App ID-185307","Award Complete","43064.00","21520.00","21520.00","31192.00"
"App ID-184015","Award Complete","43064.00","23338.00","13700.00","45044.00"
"App ID-129888","Award Complete","43064.00","24904.00","23710.00","36106.00"
"App ID-185432","Award Complete","43064.00","26742.00","23100.00","46254.00"
"App ID-184168","Award Complete","43064.00","24640.00","24640.00","38784.00"
"App ID-160578","Award Complete","43064.00","20000.00","20000.00","31311.00"
"App ID-161513","Award Complete","43064.00","22000.00","22000.00","7650.00"
"App ID-124292","Award Complete","43064.00","21370.00","21370.00","22498.00"
"App ID-131476","Award Complete","43064.00","17010.00","17010.00","22687.00"
"App ID-134696","Award Complete","43064.00","23000.00","23000.00","9278.00"
"App ID-149913","Award Complete","43064.00","17500.00","17500.00","0.00"
"App ID-130422","Award Complete","43064.00","20500.00","20500.00","0.00"
"App ID-154874","Award Complete","43064.00","28835.00","24910.00","43718.00"
"App ID-122948","Award Complete","43064.00","24272.00","20370.00","38199.00"
"App ID-151834","Award Complete","43064.00","22000.00","22000.00","0.00"
"App ID-155990","Award Complete","43064.00","12000.00","12000.00","0.00"
"App ID-122338","Award Complete","43064.00","17500.00","17500.00","0.00"
"App ID-126383","Award Complete","43064.00","27918.00","20300.00","38605.00"
"App ID-146106","Award Complete","43064.00","27102.00","20760.00","40626.00"
"App ID-155959","Award Complete","43064.00","18670.00","18670.00","22774.00"
"App ID-149918","Award Complete","43064.00","25194.00","21500.00","39661.00"
"App ID-149919","Award Complete","43064.00","25194.00","21500.00","39661.00"
"App ID-156273","Award Complete","43064.00","15500.00","15500.00","0.00"
"App ID-156490","Award Complete","43064.00","24718.00","22320.00","38331.00"
"App ID-155999","No Award","43064.00","0.00","","43306.00"
"App ID-146071","Award Complete","43064.00","17500.00","17500.00","15700.00"
"App ID-155236","Award Complete","43064.00","0.00","0.00","21225.00"
"App ID-154841","No Award","43064.00","0.00","","41645.00"
"App ID-156008","Award Complete","43064.00","16000.00","16000.00","13236.00"
"App ID-137427","Award Complete","43064.00","14500.00","14500.00","0.00"
"App ID-155003","Award Complete","43064.00","29287.00","21350.00","42615.00"
"App ID-154998","Award Complete","43064.00","18000.00","18000.00","16695.00"
"App ID-134847","Award Complete","43064.00","30435.00","20530.00","44551.00"
"App ID-149874","Award Complete","43064.00","29005.00","19230.00","40354.00"
"App ID-157990","No Award","43064.00","0.00","","44514.00"
"App ID-149836","Award Complete","43064.00","20000.00","20000.00","0.00"
"App ID-141105","Award Complete","43064.00","18500.00","18500.00","0.00"
"App ID-154058","Award Complete","43064.00","15500.00","15500.00","11743.00"
"App ID-160855","Award Complete","43064.00","15500.00","15500.00","0.00"
"App ID-157560","No Award","43064.00","0.00","","43508.00"
"App ID-157203","Award Complete","43064.00","23500.00","23500.00","24004.00"
"App ID-145442","Award Complete","43064.00","27338.00","22070.00","40210.00"
"App ID-160955","Award Complete","43064.00","20500.00","20500.00","0.00"
"App ID-161951","Award Complete","43064.00","22500.00","22500.00","0.00"
"App ID-161877","Award Complete","43064.00","22040.00","22040.00","31489.00"
"App ID-145806","Award Complete","43064.00","23000.00","23000.00","28451.00"
"App ID-161072","Award Complete","43064.00","18000.00","18000.00","18477.00"
"App ID-123874","Award Complete","43064.00","24910.00","22940.00","33868.00"
"App ID-124596","Award Complete","43064.00","25050.00","25050.00","37624.00"
