"zip","distance","Median.Income","Total","White","Pct.White","Alumni.Pop","Alumni.Density"
"",NA,NA,NA,NA,NA,4,NA
"84333",NA,54085,2872,2745,0.9558,NA,NA
"84334",NA,54077,435,435,1,NA,NA
"84335",NA,58929,11950,11086,0.9277,NA,NA
"84336",NA,41563,351,348,0.9915,NA,NA
"84337",NA,56471,11618,10471,0.9013,NA,NA
"84338",NA,51667,449,396,0.882,NA,NA
"84339",NA,62286,4789,4699,0.9812,NA,NA
"84340",NA,60147,3614,3364,0.9308,NA,NA
"84341",NA,47467,21095,18362,0.8704,NA,NA
"84401",NA,42523,35536,28794,0.8103,NA,NA
"84403",NA,52324,37692,32242,0.8554,NA,NA
"84404",850.13,51730,57520,48686,0.8464,NA,NA
"84405",NA,54929,31541,28405,0.9006,NA,NA
"84414",NA,75935,27847,26792,0.9621,NA,NA
"84501",NA,50539,13469,12145,0.9017,NA,NA
"84511",NA,50703,4680,3421,0.731,NA,NA
"84512",NA,32292,1075,373,0.347,NA,NA
"84513",NA,50000,1922,1821,0.9475,NA,NA
"84515",NA,NA,0,0,NA,NA,NA
"84516",NA,44688,175,136,0.7771,NA,NA
"84518",NA,72560,871,861,0.9885,NA,NA
"84520",NA,29076,1133,1079,0.9523,NA,NA
"84521",NA,58466,758,748,0.9868,NA,NA
"84522",NA,38611,339,320,0.944,NA,NA
"84523",NA,51382,1607,1605,0.9988,NA,NA
"84525",NA,38147,1291,1246,0.9651,NA,NA
"84526",NA,46156,3979,3864,0.9711,NA,NA
"84528",NA,52181,2347,2300,0.98,NA,NA
"84529",NA,14063,90,61,0.6778,NA,NA
"84530",NA,58846,484,484,1,NA,NA
"84531",NA,21458,920,64,0.0696,NA,NA
"84532",NA,44326,9587,8928,0.9313,NA,NA
"84533",NA,42667,157,152,0.9682,NA,NA
"84534",NA,29375,2123,131,0.0617,NA,NA
"84535",NA,47963,2669,2421,0.9071,NA,NA
"84536",NA,17500,1998,105,0.0526,NA,NA
"84537",NA,49455,1541,1514,0.9825,NA,NA
"84539",NA,40000,467,416,0.8908,NA,NA
"84540",NA,NA,90,90,1,NA,NA
"84542",NA,47500,2022,1897,0.9382,NA,NA
"84601",NA,42306,34707,28851,0.8313,NA,NA
"84604",NA,49064,46912,42154,0.8986,NA,NA
"84606",NA,32267,33724,30028,0.8904,NA,NA
"84620",NA,61902,1128,1095,0.9707,NA,NA
"84621",NA,88030,237,237,1,NA,NA
"84622",NA,45714,1472,1195,0.8118,NA,NA
"84623",NA,142679,434,434,1,NA,NA
"84624",NA,50195,5568,4945,0.8881,NA,NA
"84626",NA,50917,372,339,0.9113,NA,NA
"84627",NA,37478,6425,5848,0.9102,NA,NA
"84628",NA,47813,674,647,0.9599,NA,NA
"84629",NA,65917,3317,3166,0.9545,NA,NA
"84630",NA,52188,272,256,0.9412,NA,NA
"84631",NA,53000,3285,2729,0.8307,NA,NA
"84632",NA,48056,1149,1073,0.9339,NA,NA
"84633",NA,56875,1160,1131,0.975,NA,NA
"84634",NA,48482,3386,2477,0.7315,NA,NA
"84635",NA,50052,660,608,0.9212,NA,NA
"84636",NA,51250,418,413,0.988,NA,NA
"84637",NA,44063,564,503,0.8918,NA,NA
"84638",NA,107614,281,281,1,NA,NA
"84639",NA,55833,906,872,0.9625,NA,NA
"84640",NA,54875,186,186,1,NA,NA
"84642",NA,46146,3450,3346,0.9699,NA,NA
"84643",NA,64375,391,381,0.9744,NA,NA
"84645",NA,65500,2933,2847,0.9707,NA,NA
"84646",NA,44973,1817,1492,0.8211,NA,NA
"84647",894.31,43977,4309,4061,0.9424,NA,NA
"84648",NA,56579,5733,5438,0.9485,NA,NA
"84649",NA,51250,918,819,0.8922,NA,NA
"84651",NA,63336,23954,22417,0.9358,NA,NA
"84652",NA,48667,826,824,0.9976,NA,NA
"84653",NA,76832,7973,7491,0.9395,NA,NA
"84654",NA,47143,2387,2132,0.8932,NA,NA
"84655",NA,61000,10949,10310,0.9416,NA,NA
"84656",NA,53125,433,416,0.9607,NA,NA
"84657",NA,39167,615,555,0.9024,NA,NA
"84660",NA,63875,39533,37361,0.9451,NA,NA
"84662",NA,44914,1015,989,0.9744,NA,NA
"84663",NA,60009,31195,28668,0.919,NA,NA
"84664",NA,84094,8545,7819,0.915,NA,NA
"84665",NA,43125,403,344,0.8536,NA,NA
"84667",NA,48281,366,360,0.9836,NA,NA
"84701",NA,43115,8650,8203,0.9483,NA,NA
"84710",NA,33750,115,111,0.9652,NA,NA
"84711",NA,63558,688,671,0.9753,NA,NA
"84712",NA,48750,235,235,1,NA,NA
"84713",NA,47292,3618,3364,0.9298,NA,NA
"84714",NA,33889,635,543,0.8551,NA,NA
"84715",NA,55375,450,448,0.9956,NA,NA
"84716",NA,33839,180,177,0.9833,NA,NA
"84718",NA,53125,222,217,0.9775,NA,NA
"84719",NA,63333,50,38,0.76,NA,NA
"84720",NA,43978,20001,18596,0.9298,NA,NA
"84721",NA,41116,21551,19382,0.8994,NA,NA
"84722",NA,36250,650,634,0.9754,NA,NA
"84723",NA,34464,1016,973,0.9577,NA,NA
"84724",NA,40205,1259,1213,0.9635,NA,NA
"84725",NA,52929,1845,1791,0.9707,NA,NA
"84726",NA,42794,834,791,0.9484,NA,NA
"84728",NA,39730,236,236,1,NA,NA
"84729",NA,35417,335,311,0.9284,NA,NA
"84730",NA,48500,210,198,0.9429,NA,NA
"84731",NA,NA,11,11,1,NA,NA
"84732",NA,60938,16,16,1,NA,NA
"84733",NA,29508,163,163,1,NA,NA
"84734",NA,18750,139,139,1,NA,NA
"84735",NA,41786,267,267,1,NA,NA
"84736",NA,41250,206,206,1,NA,NA
"84737",NA,45008,15713,15102,0.9611,NA,NA
"84738",NA,51386,7433,7031,0.9459,NA,NA
"84739",NA,45263,591,535,0.9052,NA,NA
"84740",NA,37500,253,253,1,NA,NA
"84741",NA,54375,5731,5374,0.9377,NA,NA
"84742",NA,68100,207,201,0.971,NA,NA
"84743",NA,19375,53,53,1,NA,NA
"84744",NA,53750,338,325,0.9615,NA,NA
"84745",NA,39266,4144,3974,0.959,NA,NA
"84746",NA,80556,1351,1328,0.983,NA,NA
"84747",NA,51429,1129,1100,0.9743,NA,NA
"84749",NA,50000,276,251,0.9094,NA,NA
"84750",NA,26607,455,451,0.9912,NA,NA
"84751",NA,51833,1955,1806,0.9238,NA,NA
"84752",NA,57500,963,917,0.9522,NA,NA
"84753",NA,NA,28,26,0.9286,NA,NA
"84754",NA,47292,4001,3900,0.9748,NA,NA
"84755",NA,83929,77,61,0.7922,NA,NA
"84756",NA,55417,378,303,0.8016,NA,NA
"84757",NA,57500,743,738,0.9933,NA,NA
"84758",NA,51250,638,603,0.9451,NA,NA
"84759",NA,44856,2292,2150,0.938,NA,NA
"84760",NA,38958,589,581,0.9864,NA,NA
"84761",NA,36687,3040,2806,0.923,NA,NA
"84762",NA,45625,301,301,1,NA,NA
"84763",NA,49000,398,389,0.9774,NA,NA
"84764",NA,37708,158,141,0.8924,NA,NA
"84765",NA,64523,6383,5871,0.9198,NA,NA
"84766",NA,64479,177,177,1,NA,NA
"84767",NA,55000,631,563,0.8922,NA,NA
"84770",NA,42254,39996,35964,0.8992,NA,NA
"84772",NA,39310,218,218,1,NA,NA
"84773",NA,26635,126,113,0.8968,NA,NA
"84774",NA,51591,1908,1901,0.9963,NA,NA
"84775",NA,43060,622,604,0.9711,NA,NA
"84776",NA,58229,626,606,0.9681,NA,NA
"84779",NA,47250,483,475,0.9834,NA,NA
"84780",NA,49685,20843,19173,0.9199,NA,NA
"84781",NA,94107,139,139,1,NA,NA
"84782",NA,51364,753,753,1,NA,NA
"84783",NA,66250,491,491,1,NA,NA
"84784",NA,40781,2894,2894,1,NA,NA
"84790",NA,56557,37911,35129,0.9266,NA,NA
"85003",1224.44,42661,9262,7412,0.8003,NA,NA
"85004",NA,29567,4649,3697,0.7952,NA,NA
"85006",NA,24983,26473,17760,0.6709,NA,NA
"85007",NA,27200,14114,10087,0.7147,NA,NA
"85008",NA,34581,55820,33378,0.598,NA,NA
"85009",NA,22137,47667,38354,0.8046,NA,NA
"85012",1220.75,53333,6446,4886,0.758,NA,NA
"85013",NA,46920,20479,14998,0.7324,NA,NA
"85014",NA,42162,24979,18071,0.7234,NA,NA
"85015",NA,29838,39719,25675,0.6464,NA,NA
"85016",NA,46399,33432,25251,0.7553,NA,NA
"85017",NA,28385,40333,26996,0.6693,NA,NA
"85018",NA,54028,37454,30956,0.8265,NA,NA
"85019",NA,29335,25866,20469,0.7913,NA,NA
"85020",1217.84,43927,32675,27307,0.8357,NA,NA
"85021",NA,37445,37018,28731,0.7761,NA,NA
"85022",NA,46529,48071,41327,0.8597,NA,NA
"85023",NA,47646,31486,26359,0.8372,NA,NA
"85024",NA,63864,23699,20958,0.8843,NA,NA
"85027",NA,52137,36244,29687,0.8191,NA,NA
"85028",NA,89030,18541,17329,0.9346,NA,NA
"85029",NA,42137,44241,35512,0.8027,NA,NA
"85031",NA,23054,27980,19734,0.7053,NA,NA
"85032",1212.71,47691,71347,60026,0.8413,NA,NA
"85033",NA,32935,58799,42274,0.719,NA,NA
"85034",NA,21052,4586,2075,0.4525,NA,NA
"85035",NA,31065,54668,36382,0.6655,NA,NA
"85037",1228.23,47869,47465,34316,0.723,NA,NA
"85040",NA,30664,30312,16419,0.5417,NA,NA
"85041",NA,41438,58191,36205,0.6222,NA,NA
"85042",NA,45420,41677,20696,0.4966,NA,NA
"85043",NA,40636,31724,24408,0.7694,NA,NA
"85044",1229.04,67154,38538,30110,0.7813,NA,NA
"85045",1234.02,109500,7420,5978,0.8057,NA,NA
"85048",1230.2,95628,34698,28907,0.8331,NA,NA
"85050",NA,80233,29490,26083,0.8845,NA,NA
"85051",NA,38389,43022,31595,0.7344,NA,NA
"85053",NA,44039,28366,24557,0.8657,NA,NA
"85054",NA,75093,5884,5223,0.8877,NA,NA
"85083",NA,101453,18663,16177,0.8668,NA,NA
"85085",1209.45,80342,18560,15663,0.8439,NA,NA
"85086",1203.59,80477,42749,38974,0.9117,NA,NA
"85087",NA,74275,7551,6968,0.9228,NA,NA
"85118",NA,63492,12005,11213,0.934,NA,NA
"85119",NA,44200,20911,19004,0.9088,NA,NA
"85120",NA,34808,28038,25863,0.9224,NA,NA
"85121",NA,32891,3043,144,0.0473,NA,NA
"85122",NA,44150,53558,41900,0.7823,NA,NA
"85123",NA,45231,9581,7723,0.8061,NA,NA
"85128",NA,40820,15965,11420,0.7153,NA,NA
"85131",NA,28130,18347,12340,0.6726,NA,NA
"85132",NA,48625,35681,29331,0.822,NA,NA
"85135",NA,39531,591,450,0.7614,NA,NA
"85137",NA,44762,2751,2426,0.8819,NA,NA
"85138",NA,65290,35265,26727,0.7579,NA,NA
"85139",NA,56168,18074,13688,0.7573,NA,NA
"85140",NA,57585,39508,33458,0.8469,NA,NA
"85141",NA,31875,385,305,0.7922,NA,NA
"85142",NA,71927,53488,45051,0.8423,NA,NA
"85143",NA,59830,37873,28888,0.7628,NA,NA
"85145",NA,55962,1945,1543,0.7933,NA,NA
"85147",NA,22000,4834,294,0.0608,NA,NA
"85172",NA,35467,1248,974,0.7804,NA,NA
"85173",NA,43750,2913,2416,0.8294,NA,NA
"85192",NA,52604,1331,1049,0.7881,NA,NA
"85193",NA,49777,4007,3281,0.8188,NA,NA
"85194",NA,47190,6523,5230,0.8018,NA,NA
"85201",1217.67,34532,47815,37848,0.7916,NA,NA
"85202",1221.29,41513,36024,27475,0.7627,NA,NA
"85203",1215.87,45346,33935,29457,0.868,NA,NA
"85204",1217.62,43912,62767,51486,0.8203,NA,NA
"85205",1213.01,43341,41891,36601,0.8737,NA,NA
"85206",1215.44,45557,32887,29078,0.8842,NA,NA
"85207",1209.88,64728,47142,43237,0.9172,NA,NA
"85208",NA,44455,36742,32241,0.8775,NA,NA
"85209",NA,55329,41525,35783,0.8617,NA,NA
"85210",NA,37322,38908,32078,0.8245,NA,NA
"85212",1215.22,78902,24685,20020,0.811,NA,NA
"85213",NA,57220,33621,29189,0.8682,NA,NA
"85215",NA,55994,15594,14741,0.9453,NA,NA
"85224",1225.03,61754,44606,33999,0.7622,NA,NA
"85225",1223.73,55753,72300,57282,0.7923,NA,NA
"85226",1227.27,76253,38543,29081,0.7545,NA,NA
"85233",1220.61,74668,38015,30237,0.7954,NA,NA
"85234",1218.61,78649,51823,45160,0.8714,NA,NA
"85248",1230.47,67301,30253,25407,0.8398,NA,NA
"85249",1226.48,99910,39598,31460,0.7945,NA,NA
"85250",NA,59840,16850,15318,0.9091,NA,NA
"85251",1216.91,50159,37550,32847,0.8748,NA,NA
"85253",1215.18,112005,17166,16022,0.9334,NA,NA
"85254",1211.2,90236,45230,40911,0.9045,NA,NA
"85255",NA,112531,38082,35035,0.92,NA,NA
"85256",NA,35212,4932,954,0.1934,NA,NA
"85257",NA,50740,28684,24352,0.849,NA,NA
"85258",1211.73,73526,22471,21082,0.9382,NA,NA
"85259",1207.19,100250,22265,19497,0.8757,NA,NA
"85260",NA,75916,36755,32806,0.8926,NA,NA
"85262",NA,133199,10990,9935,0.904,NA,NA
"85263",NA,107606,2324,2235,0.9617,NA,NA
"85264",NA,50833,1123,160,0.1425,NA,NA
"85266",1217.36,103883,10646,9771,0.9178,NA,NA
"85267",1209.17,NA,NA,NA,NA,NA,NA
"85268",NA,72530,23214,21864,0.9418,NA,NA
"8527",NA,NA,NA,NA,NA,NA,NA
"85281",NA,31600,57507,41031,0.7135,NA,NA
"85282",NA,49173,51930,39943,0.7692,NA,NA
"85283",NA,51837,46117,30081,0.6523,NA,NA
"85284",1225.62,111145,17315,14004,0.8088,NA,NA
"85286",NA,90451,39678,29722,0.7491,NA,NA
"85295",NA,87267,39947,32891,0.8234,NA,NA
"85296",1221.93,84714,41553,35112,0.845,NA,NA
"85297",NA,87049,29228,25047,0.857,NA,NA
"85298",NA,91961,25494,21974,0.8619,NA,NA
"85301",1223.24,26802,63060,41835,0.6634,NA,NA
"85302",NA,41574,38334,29981,0.7821,NA,NA
"85303",NA,48739,30754,21069,0.6851,NA,NA
"85304",NA,60518,26479,21740,0.821,NA,NA
"85305",NA,62689,11545,8088,0.7006,NA,NA
"85306",1218.73,55405,24385,21468,0.8804,NA,NA
"85307",NA,47757,7556,5543,0.7336,NA,NA
"85308",1216.51,68166,63662,54863,0.8618,NA,NA
"85309",NA,NA,806,734,0.9107,NA,NA
"85310",1213.5,90077,19260,17931,0.931,NA,NA
"85320",NA,24423,1157,1092,0.9438,NA,NA
"85321",NA,26833,4854,2818,0.5806,NA,NA
"85322",1256.94,36154,612,534,0.8725,NA,NA
"85323",NA,45159,39385,30517,0.7748,NA,NA
"85324",NA,36150,2550,2452,0.9616,NA,NA
"85325",NA,29306,802,789,0.9838,NA,NA
"85326",NA,50546,53868,41690,0.7739,NA,NA
"85328",NA,44489,285,229,0.8035,NA,NA
"85331",1199.57,90038,27396,25682,0.9374,NA,NA
"85332",NA,35917,1313,1313,1,NA,NA
"85333",NA,36250,497,365,0.7344,NA,NA
"85334",NA,33958,1051,894,0.8506,NA,NA
"85335",NA,47564,32600,25328,0.7769,NA,NA
"85336",NA,30000,714,700,0.9804,NA,NA
"85337",NA,33311,2948,2326,0.789,NA,NA
"85338",1235.99,65583,46583,36982,0.7939,NA,NA
"85339",1234.3,63690,39137,21805,0.5571,NA,NA
"85340",1232.25,78202,28747,22551,0.7845,NA,NA
"85341",NA,NA,28,28,1,NA,NA
"85342",NA,43750,1351,1291,0.9556,NA,NA
"85343",NA,32404,90,90,1,NA,NA
"85344",NA,35846,9709,5437,0.56,NA,NA
"85345",NA,44513,58852,48173,0.8185,NA,NA
"85346",NA,41340,4298,4273,0.9942,NA,NA
"85347",NA,36689,815,339,0.416,NA,NA
"85348",NA,36084,2924,2429,0.8307,NA,NA
"85349",NA,31064,28340,27692,0.9771,NA,NA
"85350",NA,31834,22877,19499,0.8523,NA,NA
"85351",NA,34729,28771,27642,0.9608,NA,NA
"85352",NA,24250,268,156,0.5821,NA,NA
"85353",1233.37,52371,33920,25870,0.7627,NA,NA
"85354",NA,48241,5772,5436,0.9418,NA,NA
"85355",NA,72919,9649,8349,0.8653,NA,NA
"85356",NA,40592,4832,3148,0.6515,NA,NA
"85357",NA,30625,716,397,0.5545,NA,NA
"85360",NA,26719,209,197,0.9426,NA,NA
"85361",1222.9,50000,5984,5725,0.9567,NA,NA
"85362",NA,26250,562,555,0.9875,NA,NA
"85363",NA,35737,6418,5736,0.8937,NA,NA
"85364",1356.21,38686,72980,48060,0.6585,NA,NA
"85365",NA,50979,49624,36269,0.7309,NA,NA
"85367",NA,52200,20559,18671,0.9082,NA,NA
"85371",NA,23182,563,169,0.3002,NA,NA
"85373",1216.17,50266,18770,17192,0.9159,NA,NA
"85374",1224.05,48143,46507,42737,0.9189,NA,NA
"85375",1222.12,46622,27545,26470,0.961,NA,NA
"85377",NA,85436,3048,3046,0.9993,NA,NA
"85379",NA,71066,42544,35686,0.8388,NA,NA
"85381",1221.07,70980,26100,22373,0.8572,NA,NA
"85382",1219.42,63135,40792,36334,0.8907,NA,NA
"85383",1218.9,102047,39552,35412,0.8953,NA,NA
"85387",NA,61078,10665,9809,0.9197,NA,NA
"85388",NA,67900,24065,19623,0.8154,NA,NA
"85390",NA,40081,8959,8695,0.9705,NA,NA
"85392",NA,66947,37172,27043,0.7275,NA,NA
"85395",NA,76453,25000,20130,0.8052,NA,NA
"85396",NA,76314,13506,11632,0.8612,NA,NA
"85501",NA,40400,13366,11290,0.8447,NA,NA
"85530",NA,23304,1734,31,0.0179,NA,NA
"85531",NA,52857,422,422,1,NA,NA
"85533",NA,49125,2952,2444,0.8279,NA,NA
"85534",NA,33065,2774,2499,0.9009,NA,NA
"85535",NA,NA,0,0,NA,NA,NA
"85536",NA,33281,517,491,0.9497,NA,NA
"85539",NA,45462,5367,5039,0.9389,NA,NA
"85540",NA,65133,3028,2601,0.859,NA,NA
"85541",NA,40690,21784,20748,0.9524,NA,NA
"85542",NA,32125,3695,48,0.013,NA,NA
"85543",NA,45673,3476,3109,0.8944,NA,NA
"85544",NA,49805,1604,1545,0.9632,NA,NA
"85545",NA,38155,577,563,0.9757,NA,NA
"85546",NA,47681,20027,17486,0.8731,NA,NA
"85550",NA,31250,4990,182,0.0365,NA,NA
"85551",NA,52422,445,321,0.7213,NA,NA
"85552",NA,52533,6278,5496,0.8754,NA,NA
"85553",NA,35190,1550,1547,0.9981,NA,NA
"85554",NA,50114,426,423,0.993,NA,NA
"85601",NA,30781,635,613,0.9654,NA,NA
"85602",NA,40496,8912,8158,0.9154,NA,NA
"85603",NA,33726,6946,5855,0.8429,NA,NA
"85605",NA,33542,463,274,0.5918,NA,NA
"85606",NA,40625,1328,1275,0.9601,NA,NA
"85607",NA,26684,17229,12005,0.6968,NA,NA
"85608",NA,NA,5119,3958,0.7732,NA,NA
"85609",NA,58967,384,342,0.8906,NA,NA
"85610",NA,45461,1063,800,0.7526,NA,NA
"85611",NA,39519,1030,940,0.9126,NA,NA
"85613",NA,55000,5743,4494,0.7825,NA,NA
"85614",NA,48300,22245,21415,0.9627,NA,NA
"85615",NA,54780,9481,8678,0.9153,NA,NA
"85616",NA,41477,5403,4362,0.8073,NA,NA
"85617",NA,36438,1354,1243,0.918,NA,NA
"85618",NA,36875,1853,1494,0.8063,NA,NA
"85619",NA,NA,141,141,1,NA,NA
"85620",NA,26964,884,586,0.6629,NA,NA
"85621",NA,27952,22971,17120,0.7453,NA,NA
"85622",NA,55842,6659,6609,0.9925,NA,NA
"85623",NA,55082,4843,4501,0.9294,NA,NA
"85624",NA,39038,1306,1176,0.9005,NA,NA
"85625",NA,36276,1602,1371,0.8558,NA,NA
"85626",NA,14070,867,409,0.4717,NA,NA
"85627",NA,49000,1010,965,0.9554,NA,NA
"85629",NA,62939,24359,20395,0.8373,NA,NA
"85630",NA,44286,2650,2610,0.9849,NA,NA
"85631",NA,42952,3970,3705,0.9332,NA,NA
"85632",NA,36417,887,744,0.8388,NA,NA
"85633",NA,24250,55,40,0.7273,NA,NA
"85634",NA,26250,6332,258,0.0407,NA,NA
"85635",NA,54022,35850,26556,0.7408,NA,NA
"85637",NA,70129,1286,1263,0.9821,NA,NA
"85638",NA,32500,2146,1826,0.8509,NA,NA
"85640",NA,23750,721,415,0.5756,NA,NA
"85641",NA,83824,23193,20485,0.8832,NA,NA
"85643",NA,42998,8934,7163,0.8018,NA,NA
"85645",NA,50036,1937,1680,0.8673,NA,NA
"85646",NA,50606,1476,1415,0.9587,NA,NA
"85648",1304.68,50680,18884,13928,0.7376,NA,NA
"85650",NA,77730,14324,12183,0.8505,NA,NA
"85653",1257.42,57143,13827,11840,0.8563,NA,NA
"85654",NA,9409,366,52,0.1421,NA,NA
"85658",NA,84788,9829,8898,0.9053,NA,NA
"85701",NA,36211,5047,3855,0.7638,NA,NA
"85704",NA,52214,30417,26389,0.8676,NA,NA
"85705",NA,24489,54795,40590,0.7408,NA,NA
"85706",1263.24,30000,56962,37573,0.6596,NA,NA
"85707",NA,NA,430,314,0.7302,NA,NA
"85708",NA,47440,4200,3080,0.7333,NA,NA
"85710",NA,42049,55808,44709,0.8011,NA,NA
"85711",NA,32815,40315,29019,0.7198,NA,NA
"85712",NA,32109,33758,27385,0.8112,NA,NA
"85713",NA,33301,48865,33597,0.6875,NA,NA
"85714",NA,25604,14107,9159,0.6493,NA,NA
"85715",1250.84,55694,18884,16901,0.895,NA,NA
"85716",NA,33313,32716,26059,0.7965,NA,NA
"85718",NA,79155,27010,22743,0.842,NA,NA
"85719",NA,29100,44140,35571,0.8059,NA,NA
"85723",NA,NA,0,0,NA,NA,NA
"85724",NA,NA,0,0,NA,NA,NA
"85726",NA,NA,0,0,NA,NA,NA
"85730",1255.67,46558,39494,30479,0.7717,NA,NA
"85735",NA,47333,11723,9445,0.8057,NA,NA
"85736",NA,37400,4829,4590,0.9505,NA,NA
"85737",NA,80789,21872,19353,0.8848,NA,NA
"85739",NA,60681,17224,16014,0.9297,NA,NA
"85741",NA,51410,35014,29761,0.85,NA,NA
"85742",1249.64,68209,25669,21589,0.8411,NA,NA
"85743",1259.55,69139,29164,24535,0.8413,NA,NA
"85745",NA,47432,38575,28541,0.7399,NA,NA
"85746",NA,41419,42715,31307,0.7329,NA,NA
"85747",1261.45,84230,23952,20305,0.8477,NA,NA
"85748",1252.62,65035,17603,14648,0.8321,NA,NA
"85749",NA,85861,18890,16960,0.8978,NA,NA
"85750",NA,73029,23615,21138,0.8951,NA,NA
"85755",NA,83326,15529,14022,0.903,NA,NA
"85756",NA,45684,37253,26830,0.7202,NA,NA
"85757",NA,53300,18545,10319,0.5564,NA,NA
"85901",NA,40393,16856,15650,0.9285,NA,NA
"85911",NA,12031,1914,36,0.0188,NA,NA
"85912",NA,24738,131,99,0.7557,NA,NA
"85920",NA,41827,390,381,0.9769,NA,NA
"85922",NA,33125,46,46,1,NA,NA
"85923",NA,12122,791,664,0.8394,NA,NA
"85924",NA,34702,2713,2471,0.9108,NA,NA
"85925",NA,52333,4894,4410,0.9011,NA,NA
"85926",NA,56750,247,6,0.0243,NA,NA
"85927",NA,40804,67,66,0.9851,NA,NA
"85928",NA,26159,1164,875,0.7517,NA,NA
"85929",1116.15,43220,7720,7058,0.9142,NA,NA
"85930",NA,40893,1081,66,0.0611,NA,NA
"85931",NA,32143,157,157,1,NA,NA
"85932",NA,28750,400,371,0.9275,NA,NA
"85933",NA,36488,2825,2317,0.8202,NA,NA
"85934",NA,57625,606,606,1,NA,NA
"85935",NA,62811,5216,4420,0.8474,NA,NA
"85936",NA,36628,4406,3235,0.7342,NA,NA
"85937",NA,52159,7500,7250,0.9667,NA,NA
"85938",NA,39612,2091,1884,0.901,NA,NA
"85939",NA,55657,4442,3996,0.8996,NA,NA
"85940",NA,47050,1284,1256,0.9782,NA,NA
"85941",NA,26614,10991,263,0.0239,NA,NA
"85942",NA,NA,37,37,1,NA,NA
"86001",1115.27,46328,42401,33149,0.7818,NA,NA
"86003",1109.84,NA,0,0,NA,NA,NA
"86004",NA,59714,36811,27303,0.7417,NA,NA
"86011",NA,20039,6950,5142,0.7399,NA,NA
"86015",NA,NA,300,295,0.9833,NA,NA
"86016",NA,20833,78,0,0,NA,NA
"86017",NA,34600,733,733,1,NA,NA
"86018",NA,44050,670,589,0.8791,NA,NA
"86020",NA,30441,2263,193,0.0853,NA,NA
"86021",NA,30962,6131,6127,0.9993,NA,NA
"86022",NA,47530,2828,2122,0.7504,NA,NA
"86023",NA,29421,1707,1227,0.7188,NA,NA
"86024",NA,66458,522,497,0.9521,NA,NA
"86025",NA,46563,5748,3578,0.6225,NA,NA
"86028",NA,NA,0,0,NA,NA,NA
"86029",NA,13105,256,218,0.8516,NA,NA
"86030",NA,35964,1830,35,0.0191,NA,NA
"86031",NA,14934,2027,14,0.0069,NA,NA
"86032",NA,47396,1280,758,0.5922,NA,NA
"86033",NA,21633,7573,344,0.0454,NA,NA
"86034",NA,21548,1963,65,0.0331,NA,NA
"86035",NA,29201,1758,9,0.0051,NA,NA
"86036",NA,25543,291,212,0.7285,NA,NA
"86038",NA,NA,7,7,1,NA,NA
"86039",NA,18636,1358,10,0.0074,NA,NA
"86040",NA,52690,10305,4676,0.4538,NA,NA
"86042",NA,35000,2069,71,0.0343,NA,NA
"86043",NA,31713,2080,0,0,NA,NA
"86044",NA,23750,3933,73,0.0186,NA,NA
"86045",NA,45833,12507,344,0.0275,NA,NA
"86046",NA,47279,6227,4896,0.7863,NA,NA
"86047",NA,34355,15420,5164,0.3349,NA,NA
"86052",NA,NA,16,16,1,NA,NA
"86053",NA,28792,2388,4,0.0017,NA,NA
"86054",NA,29375,1800,10,0.0056,NA,NA
"86301",1177.07,45587,21655,19933,0.9205,NA,NA
"86303",NA,45727,16383,15658,0.9557,NA,NA
"86305",NA,58264,17860,16740,0.9373,NA,NA
"86313",NA,NA,107,44,0.4112,NA,NA
"86314",1169.96,40298,35418,31910,0.901,NA,NA
"86315",NA,56180,6768,6467,0.9555,NA,NA
"86320",NA,26204,2031,1846,0.9089,NA,NA
"86321",NA,64617,2533,2345,0.9258,NA,NA
"86322",NA,38039,11295,9596,0.8496,NA,NA
"86323",NA,43439,16220,15470,0.9538,NA,NA
"86324",NA,45297,4259,3647,0.8563,NA,NA
"86325",NA,43777,4667,4309,0.9233,NA,NA
"86326",NA,38341,24871,21675,0.8715,NA,NA
"86327",1170.85,50269,9570,9183,0.9596,NA,NA
"86329",NA,47628,937,937,1,NA,NA
"86331",NA,25641,570,540,0.9474,NA,NA
"86332",NA,36484,1984,1858,0.9365,NA,NA
"86333",NA,37446,5713,5571,0.9751,NA,NA
"86334",NA,43984,4333,4000,0.9231,NA,NA
"86335",NA,41528,5652,5179,0.9163,NA,NA
"86336",NA,49796,11146,10466,0.939,NA,NA
"86337",NA,32554,1036,881,0.8504,NA,NA
"86338",NA,38264,636,567,0.8915,NA,NA
"86343",NA,38500,111,104,0.9369,NA,NA
"86351",NA,58443,6546,6115,0.9342,NA,NA
"86401",NA,43692,26010,23320,0.8966,NA,NA
"86403",NA,37807,15839,14968,0.945,NA,NA
"86404",NA,41050,15969,14632,0.9163,NA,NA
"86406",NA,44981,24485,22630,0.9242,NA,NA
"86409",NA,31237,25705,23389,0.9099,NA,NA
"86411",NA,45735,200,191,0.955,NA,NA
"86413",NA,33662,14571,11281,0.7742,NA,NA
"86426",NA,41600,13573,12159,0.8958,NA,NA
"86427",1232.81,NA,NA,NA,NA,NA,NA
"86429",NA,41176,7106,6416,0.9029,NA,NA
"86431",NA,16484,244,216,0.8852,NA,NA
"86432",NA,35548,3636,3479,0.9568,NA,NA
"86433",NA,4560,126,126,1,NA,NA
