"ID","Date.App.Submitted","Date.App.Completed","Date.Deposited","Date.FAFSA.Received","Date.Award.Packaged","Date.CREDO.Invitation.Sent","Date.CREDO.Contract.Received"
"App ID-247156","2016-01-14","2016-01-14","2016-03-28","2016-02-25","2016-03-15",NA,NA
"App ID-247172","2016-01-15","2016-01-18","2016-05-09","2016-03-01","2016-04-29",NA,NA
"App ID-247182","2016-01-15",NA,NA,NA,NA,NA,NA
"App ID-247183","2016-01-15","2016-01-18",NA,NA,NA,NA,NA
"App ID-247185","2016-01-15","2016-01-18",NA,NA,NA,NA,NA
"App ID-247187","2016-01-25","2016-01-26",NA,NA,NA,NA,NA
"App ID-247188","2016-02-03","2016-02-15","2016-02-25","2016-02-10","2016-03-09",NA,NA
"App ID-247189","2016-01-20","2016-01-25",NA,NA,NA,NA,NA
"App ID-247652","2016-01-20","2016-01-20",NA,NA,NA,NA,NA
"App ID-247653","2016-01-20","2016-02-03",NA,NA,NA,NA,NA
"App ID-247654","2016-01-20","2016-01-28",NA,NA,NA,NA,NA
"App ID-247659","2016-01-20","2016-02-03",NA,NA,NA,NA,NA
"App ID-247664","2016-01-20","2016-03-09",NA,NA,NA,NA,NA
"App ID-247665","2016-01-20","2016-01-25",NA,NA,NA,NA,NA
"App ID-247671","2016-01-20","2016-01-20",NA,NA,NA,NA,NA
"App ID-247673","2016-01-20","2016-02-05",NA,NA,NA,NA,NA
"App ID-250816","2016-01-21","2016-01-21",NA,NA,NA,NA,NA
"App ID-250819","2016-01-21","2016-02-18",NA,"2016-03-03",NA,NA,NA
"App ID-250821","2016-01-21","2016-01-22","2016-05-25",NA,NA,NA,NA
"App ID-250829","2016-01-22","2016-02-19",NA,NA,"2016-03-15",NA,NA
"App ID-250830","2016-01-22","2016-02-08",NA,NA,NA,NA,NA
"App ID-250832","2016-01-22","2016-02-03",NA,"2016-03-17",NA,NA,NA
"App ID-250845","2016-02-04","2016-02-17",NA,"2016-02-05","2016-03-09",NA,NA
"App ID-250868","2016-01-25","2016-01-26",NA,NA,NA,NA,NA
"App ID-250873","2016-01-25","2016-01-27",NA,NA,NA,NA,NA
"App ID-250876","2016-01-26","2016-02-09","2016-05-16",NA,NA,NA,NA
"App ID-250899","2016-01-27","2016-01-28",NA,NA,NA,NA,NA
"App ID-250900","2016-01-27","2016-01-27","2016-04-13","2016-04-11",NA,NA,NA
"App ID-251345","2016-01-28",NA,NA,NA,NA,NA,NA
"App ID-251360","2016-01-29","2016-02-04",NA,"2016-04-15",NA,NA,NA
"App ID-251362","2016-01-29","2016-01-29",NA,NA,NA,NA,NA
"App ID-251363","2016-01-29","2016-02-01",NA,NA,NA,NA,NA
"App ID-251366","2016-02-05","2016-02-12","2016-02-25","2016-02-12","2016-03-29",NA,NA
"App ID-251383","2016-02-01","2016-02-01",NA,"2016-02-19",NA,NA,NA
"App ID-251388","2016-02-01","2016-02-01",NA,NA,NA,NA,NA
"App ID-251389","2016-02-02","2016-02-04","2016-04-29","2016-04-08","2016-04-11",NA,NA
"App ID-251391","2016-02-02","2016-02-08","2016-05-02","2016-03-15","2016-03-16",NA,NA
"App ID-251444","2016-02-03","2016-02-11",NA,"2016-02-08","2016-03-09","2016-02-11",NA
"App ID-251445","2016-02-03","2016-03-07",NA,"2016-03-15",NA,NA,NA
"App ID-251446","2016-02-03","2016-02-03",NA,NA,NA,NA,NA
"App ID-251447","2016-02-03","2016-02-23",NA,"2016-02-05","2016-03-09","2016-03-08",NA
"App ID-251454","2016-03-21","2016-03-21",NA,NA,NA,NA,NA
"App ID-251458","2016-02-04","2016-02-17",NA,"2016-03-01",NA,NA,NA
"App ID-251464","2016-02-04",NA,NA,NA,NA,NA,NA
"App ID-251469","2016-02-04","2016-02-11",NA,"2016-04-28",NA,NA,NA
"App ID-251488","2016-02-05","2016-03-03",NA,"2016-04-01",NA,NA,NA
"App ID-251492","2016-03-21","2016-03-22",NA,"2016-02-26","2016-03-28",NA,NA
"App ID-251528","2016-02-08","2016-02-15",NA,NA,NA,NA,NA
"App ID-251529","2016-02-08","2016-02-10",NA,NA,NA,NA,NA
"App ID-251531","2016-02-08","2016-02-09",NA,NA,NA,NA,NA
"App ID-251532","2016-02-08","2016-02-09","2016-03-14","2016-02-10","2016-03-22","2016-02-11",NA
"App ID-251534","2016-02-08","2016-02-15",NA,"2016-02-18","2016-03-11","2016-02-17",NA
"App ID-251535","2016-02-08","2016-02-09",NA,NA,NA,NA,NA
"App ID-251540","2016-02-08","2016-02-15","2016-03-29","2016-02-25","2016-03-09",NA,NA
"App ID-251573","2016-02-09","2016-02-09","2016-08-16","2016-02-25","2016-03-14",NA,NA
"App ID-251575","2016-02-09","2016-02-09",NA,NA,NA,NA,NA
"App ID-251576","2016-02-09","2016-02-23","2016-05-11","2016-02-11","2016-04-01",NA,NA
"App ID-251577","2016-02-09",NA,NA,NA,NA,NA,NA
"App ID-251582","2016-02-11",NA,"2016-05-03",NA,NA,NA,NA
"App ID-251583","2016-02-11","2016-02-11",NA,NA,NA,NA,NA
"App ID-251586","2016-02-11","2016-02-11",NA,NA,NA,NA,NA
"App ID-251588","2016-02-11","2016-02-11",NA,NA,NA,NA,NA
"App ID-251589","2016-02-11","2016-03-08",NA,NA,NA,NA,NA
"App ID-251590","2016-02-11",NA,NA,NA,NA,NA,NA
"App ID-251592","2016-02-11","2016-02-17",NA,NA,NA,NA,NA
"App ID-251596","2016-02-11","2016-02-11","2016-03-01","2016-03-22","2016-03-22","2016-02-17","2016-03-01"
"App ID-251610","2016-02-15",NA,"2016-07-11",NA,NA,NA,NA
"App ID-252411","2016-02-15","2016-02-25","2016-05-02","2016-04-22",NA,NA,NA
"App ID-252413","2016-02-15","2016-02-29","2016-04-13","2016-04-20",NA,NA,NA
"App ID-252414","2016-02-15","2016-02-16",NA,NA,NA,NA,NA
"App ID-252415","2016-02-15","2016-02-22","2016-04-28","2016-03-15","2016-04-18",NA,NA
"App ID-252420","2016-02-15","2016-03-03",NA,"2016-02-26","2016-03-14","2016-03-08",NA
"App ID-252429","2016-02-15","2016-02-22",NA,NA,NA,NA,NA
"App ID-252430","2016-02-15","2016-02-15",NA,NA,"2016-04-05",NA,NA
"App ID-252431","2016-02-15","2016-02-22","2016-03-15","2016-03-17",NA,"2016-03-08","2016-03-17"
"App ID-252435","2016-02-15","2016-04-04",NA,NA,NA,NA,NA
"App ID-252454","2016-02-16",NA,NA,"2016-03-01","2016-03-15",NA,NA
"App ID-252468","2016-02-16","2016-02-17",NA,NA,NA,NA,NA
"App ID-252471","2016-02-16","2016-02-25",NA,NA,NA,NA,NA
"App ID-252474","2016-02-16",NA,NA,"2016-02-17","2016-03-21","2016-04-15",NA
"App ID-252475","2016-02-16","2016-03-01",NA,"2016-04-19","2016-04-19",NA,NA
"App ID-252478","2016-02-16","2016-02-17",NA,"2016-03-02","2016-03-15","2016-03-08",NA
"App ID-252481","2016-02-16","2016-02-18",NA,"2016-02-25",NA,NA,NA
"App ID-252482","2016-02-17","2016-02-17",NA,NA,NA,NA,NA
"App ID-253178","2016-02-19","2016-02-23",NA,NA,NA,NA,NA
"App ID-253182","2016-02-19","2016-03-04",NA,NA,NA,NA,NA
"App ID-253189","2016-02-19","2016-02-19",NA,NA,NA,NA,NA
"App ID-253191","2016-02-19","2016-03-18",NA,NA,"2016-04-05",NA,NA
"App ID-253192","2016-02-19","2016-02-25",NA,"2016-03-17",NA,NA,NA
"App ID-253195","2016-02-19","2016-02-19",NA,"2016-03-16",NA,NA,NA
"App ID-253196","2016-02-19","2016-02-22",NA,NA,NA,NA,NA
"App ID-253262","2016-02-19","2016-03-03",NA,NA,NA,NA,NA
"App ID-253263","2016-02-19","2016-03-08",NA,NA,NA,NA,NA
"App ID-253269","2016-02-19","2016-02-19","2016-07-19","2016-04-08","2016-04-11",NA,NA
"App ID-253270","2016-02-19","2016-02-19",NA,"2016-04-28",NA,NA,NA
"App ID-253271","2016-02-19","2016-03-04",NA,NA,NA,NA,NA
"App ID-253276","2016-02-19","2016-02-23",NA,NA,NA,NA,NA
"App ID-253279","2016-02-19","2016-02-19",NA,NA,NA,NA,NA
"App ID-253295","2016-02-22","2016-03-08","2016-04-04",NA,NA,NA,NA
"App ID-253298","2016-02-22","2016-03-14",NA,NA,NA,NA,NA
"App ID-253302","2016-02-22","2016-02-29",NA,NA,NA,NA,NA
"App ID-253305","2016-02-22",NA,NA,NA,NA,NA,NA
"App ID-253312","2016-02-23","2016-02-25",NA,NA,NA,NA,NA
"App ID-253360","2016-03-01",NA,NA,NA,NA,NA,NA
"App ID-253380","2016-03-01","2016-04-22",NA,NA,NA,NA,NA
"App ID-253383","2016-03-01","2016-03-29",NA,NA,NA,NA,NA
"App ID-253388","2016-03-01","2016-03-14","2016-05-02","2016-04-29","2016-04-29",NA,NA
"App ID-253390","2016-03-01","2016-04-04",NA,NA,NA,NA,NA
"App ID-253394","2016-03-01","2016-03-11",NA,"2016-03-02","2016-04-14",NA,NA
"App ID-253404","2016-03-01","2016-03-11",NA,"2016-04-26","2016-04-26",NA,NA
"App ID-253405","2016-03-01","2016-03-11",NA,NA,NA,NA,NA
"App ID-253454","2016-03-02","2016-03-04","2016-04-05","2016-02-25","2016-03-21",NA,NA
"App ID-253473","2016-03-03","2016-03-04",NA,"2016-03-29","2016-03-29",NA,NA
"App ID-253475","2016-03-03","2016-03-03",NA,NA,NA,NA,NA
"App ID-253476","2016-03-03","2016-03-04","2016-04-19","2016-03-29",NA,NA,NA
"App ID-253488","2016-03-07","2016-03-14","2016-04-29","2016-03-15","2016-03-22",NA,NA
"App ID-253502","2016-03-07","2016-03-11","2016-04-26","2016-03-11","2016-04-01",NA,NA
"App ID-253504","2016-03-07","2016-03-28",NA,NA,NA,NA,NA
"App ID-253507","2016-03-07","2016-03-11","2016-03-23","2016-03-22",NA,NA,NA
"App ID-253509","2016-03-07","2016-03-07","2016-07-11",NA,NA,NA,NA
"App ID-253514","2016-03-07","2016-03-11",NA,"2016-03-29","2016-03-29",NA,NA
"App ID-253517","2016-03-15","2016-03-17",NA,NA,NA,NA,NA
"App ID-253557","2016-03-09","2016-03-24",NA,NA,NA,NA,NA
"App ID-253559","2016-03-09","2016-03-10","2016-04-06","2016-03-10","2016-03-31","2016-04-15","2016-05-12"
"App ID-253580","2016-03-11","2016-03-16",NA,NA,NA,NA,NA
"App ID-253581","2016-03-11","2016-03-11","2016-04-07","2016-04-22",NA,NA,NA
"App ID-253992","2016-03-15","2016-03-31",NA,NA,NA,NA,NA
"App ID-253994","2016-03-15","2016-03-16",NA,NA,NA,NA,NA
"App ID-254063","2016-03-16","2016-04-05",NA,NA,NA,NA,NA
"App ID-254064","2016-03-16","2016-03-16",NA,NA,NA,NA,NA
"App ID-254067","2016-03-16","2016-03-29",NA,NA,NA,NA,NA
"App ID-254070","2016-03-16","2016-03-28","2016-04-26","2016-04-04","2016-04-04",NA,NA
"App ID-254071","2016-03-16","2016-03-24",NA,NA,NA,NA,NA
"App ID-254074","2016-03-16","2016-04-25",NA,NA,NA,NA,NA
"App ID-254095","2016-03-17","2016-03-17",NA,NA,NA,NA,NA
"App ID-254100","2016-03-17","2016-03-21",NA,NA,NA,NA,NA
"App ID-254102","2016-03-17","2016-04-18",NA,NA,NA,NA,NA
"App ID-254103","2016-03-17","2016-03-23",NA,NA,NA,NA,NA
"App ID-254109","2016-03-17","2016-04-04",NA,"2016-05-06",NA,NA,NA
"App ID-254328","2016-03-18","2016-03-18",NA,NA,NA,NA,NA
"App ID-254330","2016-03-18","2016-03-18",NA,"2016-03-18",NA,NA,NA
"App ID-254334","2016-03-18","2016-04-06",NA,"2016-03-03","2016-04-18",NA,NA
"App ID-254335","2016-03-18","2016-03-21","2016-04-19","2016-03-15","2016-04-14",NA,NA
"App ID-254624","2016-03-21","2016-03-28",NA,NA,NA,NA,NA
"App ID-254769","2016-03-23","2016-03-24",NA,"2016-04-08",NA,NA,NA
"App ID-254771","2016-03-23","2016-03-23",NA,NA,"2016-04-05","2016-04-15",NA
"App ID-255245","2016-03-24","2016-04-07",NA,NA,NA,NA,NA
"App ID-255443","2016-04-18","2016-04-19",NA,NA,NA,NA,NA
"App ID-255998","2016-04-01","2016-04-25",NA,NA,NA,NA,NA
"App ID-256141","2016-04-04","2016-04-05",NA,NA,NA,NA,NA
"App ID-256364","2016-04-06","2016-04-13",NA,NA,NA,NA,NA
"App ID-256374","2016-04-25","2016-05-11","2016-06-08",NA,NA,NA,NA
"App ID-257078","2016-04-11","2016-04-26",NA,NA,NA,NA,NA
"App ID-257916","2016-06-20","2016-06-20","2016-07-22",NA,NA,NA,NA
"App ID-258129","2016-05-02","2016-05-03",NA,NA,NA,NA,NA
"App ID-258140","2016-04-18","2016-05-11",NA,NA,NA,NA,NA
"App ID-258142","2016-04-18","2016-05-16",NA,NA,NA,NA,NA
"App ID-258146","2016-04-18","2016-05-06",NA,NA,NA,NA,NA
"App ID-258147","2016-04-18","2016-04-19",NA,NA,NA,NA,NA
"App ID-258423","2016-04-19","2016-05-09",NA,NA,NA,NA,NA
"App ID-258429","2016-04-19","2016-04-20",NA,"2016-05-02","2016-05-04",NA,NA
"App ID-262130","2016-04-26","2016-05-03",NA,NA,NA,NA,NA
"App ID-262132","2016-04-26","2016-05-11","2016-06-20",NA,NA,NA,NA
"App ID-262520","2016-04-29","2016-04-29",NA,"2016-05-10",NA,NA,NA
"App ID-262817","2016-05-03","2016-05-16","2016-05-27",NA,NA,NA,NA
"App ID-263201","2016-05-24","2016-06-28",NA,NA,NA,NA,NA
"App ID-263204","2016-05-24","2016-05-26","2016-07-28",NA,NA,NA,NA
"App ID-263986","2016-06-01","2016-06-06",NA,NA,NA,NA,NA
"App ID-264639","2016-06-06","2016-06-22","2016-07-05",NA,NA,NA,NA
"App ID-266304","2016-07-21","2016-08-16",NA,NA,NA,NA,NA
"App ID-267495","2016-08-23","2016-08-23","2016-08-24",NA,NA,NA,NA
"App ID-75079","2013-07-10",NA,"2013-10-29","2014-02-18","2014-03-17",NA,NA
"App ID-75080","2013-09-24",NA,"2013-10-22","2014-02-17","2014-03-17",NA,NA
"App ID-75081","2013-07-09",NA,"2014-01-29","2014-02-17","2014-03-17","2014-03-10","2014-03-31"
"App ID-75084","2013-10-14","2014-02-11",NA,"2014-02-17",NA,NA,NA
"App ID-75086","2013-09-09",NA,NA,NA,NA,NA,NA
"App ID-75087","2013-09-30",NA,"2013-10-15","2014-02-18","2014-03-17",NA,NA
"App ID-75088","2013-09-18",NA,"2014-02-13","2014-02-18","2014-03-17","2014-03-10",NA
"App ID-75089","2013-09-26",NA,"2014-01-24","2014-03-03","2014-03-19",NA,NA
"App ID-75090","2013-09-09",NA,NA,"2014-02-17",NA,NA,NA
"App ID-75091","2013-08-28",NA,NA,NA,NA,NA,NA
"App ID-75092","2013-09-09",NA,"2013-11-13","2014-03-11","2014-04-21","2014-03-10",NA
"App ID-75094","2013-08-07",NA,"2014-03-04","2014-03-14","2014-05-28",NA,NA
"App ID-75095","2013-10-02","2014-01-14",NA,NA,NA,NA,NA
"App ID-75096","2013-07-02",NA,NA,"2014-02-18",NA,"2014-03-10",NA
"App ID-75098","2013-07-23",NA,NA,NA,NA,NA,NA
"App ID-75099","2013-10-17",NA,"2014-02-21","2014-03-10","2014-03-20",NA,NA
"App ID-75100","2013-08-28",NA,NA,NA,NA,NA,NA
"App ID-75101","2013-09-24",NA,NA,NA,NA,NA,NA
"App ID-75102","2013-09-11",NA,NA,NA,NA,NA,NA
"App ID-75103","2013-08-12",NA,NA,"2014-02-17","2014-03-17","2014-03-10",NA
"App ID-75104","2013-07-16",NA,"2013-09-23",NA,NA,NA,NA
"App ID-75105","2013-07-29",NA,NA,NA,NA,NA,NA
"App ID-75106","2013-10-22","2013-12-02",NA,"2014-02-17",NA,NA,NA
"App ID-75107","2013-09-17",NA,NA,NA,NA,NA,NA
"App ID-75108","2013-10-21",NA,"2014-01-17","2014-03-21","2014-03-25",NA,NA
"App ID-75109","2013-07-24",NA,"2014-01-17","2014-03-07","2014-03-20",NA,NA
"App ID-75110","2013-10-18",NA,NA,NA,NA,NA,NA
"App ID-75111","2013-10-03",NA,NA,NA,NA,NA,NA
"App ID-75112","2013-09-16",NA,NA,NA,NA,NA,NA
"App ID-75113","2013-10-17",NA,NA,NA,NA,NA,NA
"App ID-75114","2013-08-30",NA,"2014-04-01","2014-02-19","2014-03-17","2014-03-10","2014-04-01"
"App ID-75115","2013-10-03",NA,NA,NA,NA,NA,NA
"App ID-75116","2013-07-08",NA,NA,NA,NA,NA,NA
"App ID-75117","2013-09-23",NA,NA,NA,NA,NA,NA
"App ID-75118","2013-08-19",NA,"2014-03-05","2014-02-19","2014-03-19",NA,NA
"App ID-75119","2013-08-22",NA,NA,"2014-02-20","2014-03-20",NA,NA
"App ID-75120","2013-09-19",NA,NA,"2014-05-19",NA,NA,NA
"App ID-75121","2013-07-17","2013-12-11","2014-01-21","2014-04-04","2014-04-07",NA,NA
"App ID-75122","2013-10-07",NA,NA,NA,NA,NA,NA
"App ID-75123","2013-10-22",NA,NA,NA,NA,NA,NA
"App ID-75124","2013-09-03",NA,NA,NA,NA,NA,NA
"App ID-75125","2013-08-28",NA,"2014-05-12","2014-03-18","2014-04-23",NA,NA
"App ID-75126","2013-10-01",NA,"2013-10-22","2014-02-21","2014-03-19","2014-03-10",NA
"App ID-75177","2013-10-22",NA,NA,"2014-03-11","2014-03-21","2014-03-10","2014-05-14"
"App ID-75178","2013-06-27",NA,"2014-04-11","2014-03-18","2014-04-24",NA,NA
"App ID-75179","2013-08-12",NA,"2014-03-21","2014-04-01","2014-04-30",NA,NA
"App ID-75180","2013-08-16","2013-11-19",NA,NA,NA,NA,NA
"App ID-75181","2013-09-25",NA,NA,NA,NA,NA,NA
"App ID-75182","2013-10-24",NA,NA,NA,NA,NA,NA
"App ID-75183","2013-07-22","2013-11-18",NA,NA,NA,NA,NA
"App ID-75184","2013-10-23",NA,"2014-03-26","2014-03-03","2014-03-20",NA,NA
"App ID-75185","2013-10-07",NA,NA,NA,NA,NA,NA
"App ID-75186","2013-10-03",NA,"2014-01-10",NA,NA,NA,NA
"App ID-75187","2013-10-07",NA,"2014-01-24",NA,NA,NA,NA
"App ID-75188","2013-10-18",NA,NA,NA,NA,NA,NA
"App ID-75189","2013-09-30",NA,"2013-10-23","2014-02-26","2014-04-07","2014-04-23","2014-04-28"
"App ID-75190","2013-09-16",NA,NA,NA,NA,NA,NA
"App ID-75192","2013-10-14",NA,"2014-01-13","2014-02-26","2014-06-10",NA,NA
"App ID-75193","2013-05-30",NA,NA,"2014-02-25","2014-03-20",NA,NA
"App ID-75194","2013-09-05",NA,"2014-03-10","2014-02-25","2014-03-20","2014-03-10","2014-04-24"
"App ID-75196","2013-10-17",NA,NA,"2014-02-17","2014-03-17",NA,NA
"App ID-75197","2013-08-29",NA,NA,NA,NA,NA,NA
"App ID-75198","2013-09-17",NA,"2014-04-10","2014-02-19","2014-03-26",NA,NA
"App ID-75199","2013-08-28",NA,"2014-01-29","2014-02-26","2014-03-17","2014-03-10","2014-04-17"
"App ID-75200","2013-09-16",NA,"2014-03-07","2014-03-14","2014-03-21",NA,NA
"App ID-75201","2013-06-27",NA,NA,NA,NA,NA,NA
"App ID-75202","2013-06-27",NA,NA,NA,NA,NA,NA
"App ID-75203","2013-10-17",NA,"2013-11-26","2014-02-25","2014-04-11","2014-03-10",NA
"App ID-75204","2013-07-16",NA,NA,NA,NA,NA,NA
"App ID-75205","2013-10-10",NA,NA,NA,NA,NA,NA
"App ID-75206","2013-09-19",NA,NA,NA,NA,NA,NA
"App ID-75207","2013-08-01",NA,NA,NA,NA,NA,NA
"App ID-75208","2013-08-05",NA,"2014-01-22","2014-02-25","2014-03-20",NA,NA
"App ID-75209","2013-09-09",NA,"2013-10-02","2014-02-17","2014-03-17",NA,NA
"App ID-75210","2013-09-24",NA,"2013-10-23","2014-03-05","2014-03-20","2014-05-09","2014-05-09"
"App ID-75214","2013-10-01",NA,"2013-11-06","2014-03-04","2014-03-19","2014-03-10",NA
"App ID-75215","2013-07-01",NA,"2014-01-14","2014-02-24","2014-03-20","2014-03-10","2014-05-02"
"App ID-75216","2013-10-17",NA,NA,NA,NA,NA,NA
"App ID-75218","2013-09-09",NA,"2013-10-16","2014-02-24","2014-03-19",NA,NA
"App ID-75219","2013-10-11",NA,NA,NA,NA,NA,NA
"App ID-75220","2013-10-17",NA,"2014-04-29","2014-02-18","2014-03-17","2014-03-10","2014-04-28"
"App ID-75221","2013-09-16",NA,NA,NA,NA,NA,NA
"App ID-75222","2013-08-02",NA,"2013-09-05","2014-02-18","2014-03-17",NA,NA
"App ID-75223","2013-10-21",NA,NA,NA,NA,NA,NA
"App ID-75224","2013-08-19",NA,NA,"2014-03-11",NA,NA,NA
"App ID-75225","2013-08-12",NA,"2013-11-18","2014-02-17","2014-03-17",NA,NA
"App ID-75226","2013-09-23",NA,"2013-11-25","2014-03-13","2014-03-21",NA,NA
"App ID-75227","2013-09-09",NA,"2014-02-25","2014-03-03","2014-03-20","2014-03-10","2014-05-02"
"App ID-75228","2013-04-22",NA,"2013-09-04",NA,NA,NA,NA
"App ID-75229","2013-08-12",NA,"2013-09-24","2014-02-19","2014-03-17","2014-03-10",NA
"App ID-75230","2013-09-30",NA,NA,NA,NA,NA,NA
"App ID-75231","2013-08-09",NA,"2013-10-29","2014-02-18","2014-03-17","2014-03-10",NA
"App ID-75233","2013-10-18",NA,"2013-11-06","2014-02-18","2014-04-01","2014-03-10",NA
"App ID-75234","2013-10-18",NA,NA,NA,NA,NA,NA
"App ID-75235","2013-07-22",NA,NA,NA,NA,NA,NA
"App ID-75236","2013-07-22",NA,NA,NA,NA,NA,NA
"App ID-75239","2013-10-03",NA,"2013-10-15","2014-03-05","2014-03-20",NA,NA
"App ID-75240","2013-08-28",NA,"2013-10-08","2014-03-11","2014-06-25",NA,NA
"App ID-75241","2013-10-21",NA,"2013-11-14",NA,NA,NA,NA
"App ID-75242","2013-10-01",NA,NA,NA,NA,NA,NA
"App ID-75243","2013-10-01",NA,NA,"2014-02-26","2014-04-02",NA,NA
"App ID-75244","2013-07-26",NA,NA,"2014-03-06","2014-04-15",NA,NA
"App ID-75245","2013-09-27",NA,NA,NA,NA,NA,NA
"App ID-75246","2013-08-16",NA,"2013-10-23","2014-03-12","2014-03-21",NA,NA
"App ID-75247","2013-10-23","2013-10-27","2014-03-25","2014-03-07","2014-03-20","2014-03-10","2014-04-02"
"App ID-75248","2013-08-16",NA,"2014-03-24","2014-03-04","2014-03-19","2014-03-10","2014-05-12"
"App ID-75249","2013-06-26",NA,NA,NA,NA,NA,NA
"App ID-75251","2013-06-26",NA,NA,"2014-02-18","2014-03-17","2014-03-10",NA
"App ID-75252","2013-06-26",NA,NA,NA,NA,NA,NA
"App ID-75253","2013-08-13",NA,NA,NA,NA,NA,NA
"App ID-75254","2013-10-17",NA,NA,"2014-02-17","2014-03-17",NA,NA
"App ID-75256","2013-10-21",NA,NA,"2014-02-19","2014-03-20",NA,NA
"App ID-75257","2013-07-29",NA,NA,NA,NA,NA,NA
"App ID-75258","2013-10-24","2013-12-19",NA,"2014-02-17","2014-03-17","2014-03-10",NA
"App ID-75259","2013-08-30",NA,"2013-09-12",NA,NA,NA,NA
"App ID-75260","2013-09-09",NA,"2013-10-22","2014-03-06","2014-03-20",NA,NA
"App ID-75261","2013-10-21",NA,NA,NA,NA,NA,NA
"App ID-75262","2013-07-30",NA,"2014-01-24","2014-03-18","2014-03-21",NA,NA
"App ID-75263","2013-10-22",NA,NA,"2014-02-18","2014-03-17",NA,NA
"App ID-75264","2013-09-16",NA,NA,NA,NA,NA,NA
"App ID-75265","2013-09-19",NA,"2014-05-19","2014-02-27","2014-03-19",NA,NA
"App ID-75266","2013-09-23",NA,"2014-02-12","2014-03-13","2014-03-26","2014-03-10","2014-03-27"
"App ID-75267","2013-08-12",NA,NA,NA,NA,NA,NA
"App ID-75268","2013-10-11",NA,NA,"2014-02-18","2014-04-11",NA,NA
"App ID-75269","2013-08-12",NA,"2013-10-29","2014-03-07","2014-03-20","2014-03-10",NA
"App ID-75270","2013-10-21",NA,"2014-03-03",NA,NA,NA,NA
"App ID-75271","2013-07-01",NA,"2013-10-23",NA,NA,NA,NA
"App ID-75272","2013-08-05",NA,NA,NA,NA,NA,NA
"App ID-75273","2013-10-17",NA,"2014-03-04","2014-03-07","2014-07-29",NA,NA
"App ID-75274","2013-10-15",NA,"2014-02-24","2014-02-18","2014-03-17",NA,NA
"App ID-75275","2013-10-03",NA,NA,NA,NA,NA,NA
"App ID-75276","2013-09-24",NA,"2014-04-08","2014-05-01",NA,"2014-03-10","2014-03-31"
"App ID-75278","2013-08-12","2014-01-06","2014-04-02","2014-03-04","2014-05-16",NA,NA
"App ID-75279","2013-06-26",NA,"2013-10-15","2014-03-11","2014-03-31","2014-03-10",NA
"App ID-75280","2013-08-29",NA,"2013-09-26","2014-03-11","2014-03-21",NA,NA
"App ID-75281","2013-07-01",NA,NA,NA,NA,NA,NA
"App ID-75282","2013-08-07",NA,"2013-10-10",NA,NA,NA,NA
"App ID-75283","2013-06-20",NA,"2014-04-28","2014-02-18","2014-04-15",NA,NA
"App ID-75284","2013-07-16",NA,"2013-08-19","2014-02-19","2014-03-20","2014-03-10",NA
"App ID-75285","2013-08-22",NA,NA,NA,NA,NA,NA
"App ID-75286","2013-08-12",NA,NA,NA,NA,NA,NA
"App ID-75288","2013-09-24",NA,"2014-01-15","2014-04-29","2014-05-01",NA,NA
"App ID-75289","2013-09-11",NA,"2013-09-20",NA,NA,NA,NA
"App ID-75290","2013-10-01",NA,"2013-12-11","2014-02-19","2014-03-17",NA,NA
"App ID-75291","2013-07-12",NA,"2014-02-06","2014-03-10","2014-05-21",NA,NA
"App ID-75292","2013-07-02",NA,NA,"2014-02-18","2014-03-17","2014-03-10",NA
"App ID-75294","2013-10-04",NA,"2013-11-15","2014-02-25","2014-03-19",NA,NA
"App ID-75295","2013-09-23",NA,NA,NA,NA,NA,NA
"App ID-75296","2013-07-29",NA,"2014-01-07","2014-02-18","2014-03-17",NA,NA
"App ID-75297","2013-10-18",NA,NA,NA,NA,NA,NA
"App ID-75298","2013-08-12",NA,"2013-10-10","2014-03-13","2014-07-14","2014-03-10",NA
"App ID-75299","2013-10-21",NA,NA,"2014-03-05","2014-03-20",NA,NA
"App ID-75300","2013-10-14",NA,"2014-04-08","2014-04-01","2014-04-02",NA,NA
"App ID-75301","2013-09-17",NA,"2013-10-31","2014-03-17","2014-03-21","2014-03-10",NA
"App ID-75302","2013-10-04",NA,"2013-10-23",NA,NA,NA,NA
"App ID-75304","2013-10-11",NA,NA,"2014-03-04",NA,NA,NA
"App ID-75305","2013-10-03",NA,"2013-11-13",NA,NA,NA,NA
"App ID-75306","2013-07-23",NA,NA,NA,NA,NA,NA
"App ID-75307","2013-07-09",NA,"2014-03-24",NA,NA,NA,NA
"App ID-75308","2013-10-23","2013-10-27",NA,NA,NA,NA,NA
"App ID-75309","2013-10-08",NA,"2013-11-25","2014-03-17","2014-03-19",NA,NA
"App ID-75310","2013-10-11",NA,NA,NA,NA,NA,NA
"App ID-75311","2013-10-07",NA,"2013-11-18","2014-03-25","2014-04-02",NA,NA
"App ID-75312","2013-08-12",NA,NA,NA,NA,NA,NA
"App ID-75314","2013-10-14",NA,NA,NA,NA,NA,NA
"App ID-75315","2013-09-02",NA,"2013-12-20","2014-03-04","2014-03-20","2014-03-10","2014-03-27"
"App ID-75316","2013-10-14",NA,NA,NA,NA,NA,NA
"App ID-75317","2013-05-28",NA,"2014-02-21","2014-02-17","2014-03-19",NA,NA
"App ID-75318","2013-09-04",NA,NA,NA,NA,NA,NA
