"Active Application Record","Campus Visit Date/Time","Visit Date","Campus Visit: Record Type"
"App ID-89143","3/14/2014 3:00 PM","3/14/2014","Daily Campus Visit"
"App ID-89145","2/7/2014 1:30 PM","2/7/2014","Presidential Distinction Scholarship"
"App ID-89156","8/13/2013 12:00 AM","8/13/2013","Daily Campus Visit"
"App ID-89161","12/15/2013 2:00 PM","12/15/2013","Christmas Concerts"
"App ID-89162","10/18/2013 12:00 AM","10/18/2013","EDMN/NDEA"
"App ID-89162","3/27/2014 3:00 PM","3/27/2014","Daily Campus Visit"
"App ID-89261","3/22/2014 10:00 AM","3/22/2014","Cobber Celebration"
"App ID-89294","11/8/2013 9:30 AM","11/8/2013","Daily Campus Visit"
"App ID-89302","6/26/2013 12:00 AM","6/26/2013","MPCW"
"App ID-89353","11/4/2013 8:30 AM","11/4/2013","Road Trip"
"App ID-89481","1/20/2014 8:30 AM","1/20/2014","Daily Campus Visit"
"App ID-89539","3/27/2013 12:00 AM","3/27/2013","Daily Campus Visit"
"App ID-89650","1/23/2014 3:00 PM","1/23/2014","Music Performance Scholarship"
"App ID-89650","8/12/2013 12:00 AM","8/12/2013","Visit Day: August Visit Day"
"App ID-89650","","","Cobber Celebration"
"App ID-89695","11/27/2013 9:00 AM","11/27/2013","Daily Campus Visit"
"App ID-89759","12/2/2013 2:30 PM","12/2/2013","Daily Campus Visit"
"App ID-89790","3/3/2014 1:00 PM","3/3/2014","Daily Campus Visit"
"App ID-89790","10/14/2013 12:00 AM","10/14/2013","Daily Campus Visit"
"App ID-89795","1/15/2014 12:30 PM","1/15/2014","Daily Campus Visit"
"App ID-89898","11/4/2013 8:00 AM","11/4/2013","Road Trip"
"App ID-89932","1/28/2014 9:00 AM","1/28/2014","Daily Campus Visit"
"App ID-90081","3/22/2013 12:00 AM","3/22/2013","Daily Campus Visit"
"App ID-90122","11/4/2013 8:30 AM","11/4/2013","Road Trip"
"App ID-90293","9/23/2013 12:00 AM","9/23/2013","Daily Campus Visit"
"App ID-90340","2/15/2014 11:00 AM","2/15/2014","Daily Campus Visit"
"App ID-90456","10/18/2013 12:00 AM","10/18/2013","EDMN/NDEA"
"App ID-90638","11/13/2013 11:00 AM","11/13/2013","Daily Campus Visit"
"App ID-90861","4/17/2014 11:00 AM","4/17/2014","Daily Campus Visit"
"App ID-90987","2/3/2014 9:00 AM","2/3/2014","Daily Campus Visit"
"App ID-91011","10/12/2013 12:00 AM","10/12/2013","Daily Campus Visit"
"App ID-91063","1/27/2014 8:30 AM","1/27/2014","Daily Campus Visit"
"App ID-91077","1/20/2014 8:30 AM","1/20/2014","Daily Campus Visit"
"App ID-91151","10/17/2013 12:00 AM","10/17/2013","EDMN/NDEA"
"App ID-91156","3/3/2014 10:00 AM","3/3/2014","Daily Campus Visit"
"App ID-91303","4/12/2014 10:00 AM","4/12/2014","Daily Campus Visit"
"App ID-91303","4/22/2013 12:00 AM","4/22/2013","Daily Campus Visit"
"App ID-91303","11/4/2013 8:30 AM","11/4/2013","Road Trip"
"App ID-91469","3/25/2013 12:00 AM","3/25/2013","Daily Campus Visit"
"App ID-91530","11/20/2013 1:30 PM","11/20/2013","Daily Campus Visit"
"App ID-91543","3/26/2013 12:00 AM","3/26/2013","Daily Campus Visit"
"App ID-91562","7/24/2013 12:00 AM","7/24/2013","Daily Campus Visit"
"App ID-91765","4/10/2014 11:00 AM","4/10/2014","Daily Campus Visit"
"App ID-91837","8/15/2013 12:00 AM","8/15/2013","Daily Campus Visit"
"App ID-92075","2/18/2013 12:00 AM","2/18/2013","Visit Day: Presidents' Day"
"App ID-92077","2/18/2013 12:00 AM","2/18/2013","Visit Day: Presidents' Day"
"App ID-92103","3/22/2013 12:00 AM","3/22/2013","Daily Campus Visit"
"App ID-92124","8/8/2014 12:00 PM","8/8/2014","August Visit Day"
"App ID-92196","3/7/2013 12:00 AM","3/7/2013","Daily Campus Visit"
"App ID-92197","3/7/2013 12:00 AM","3/7/2013","Daily Campus Visit"
"App ID-92250","5/29/2013 12:00 AM","5/29/2013","MPCW"
"App ID-92268","8/2/2013 12:00 AM","8/2/2013","Daily Campus Visit"
"App ID-92462","7/19/2013 12:00 AM","7/19/2013","Daily Campus Visit"
"App ID-92463","3/8/2013 12:00 AM","3/8/2013","Daily Campus Visit"
"App ID-92532","3/14/2013 12:00 AM","3/14/2013","Daily Campus Visit"
"App ID-92533","3/15/2013 12:00 AM","3/15/2013","Daily Campus Visit"
"App ID-92588","5/13/2013 12:00 AM","5/13/2013","Daily Campus Visit"
"App ID-92611","8/12/2013 12:00 AM","8/12/2013","Visit Day: August Visit Day"
"App ID-92619","1/21/2014 9:00 AM","1/21/2014","Daily Campus Visit"
"App ID-92619","9/7/2013 12:00 AM","9/7/2013","Daily Campus Visit"
"App ID-92619","8/5/2013 12:00 AM","8/5/2013","Daily Campus Visit"
"App ID-92668","10/18/2013 12:00 AM","10/18/2013","EDMN/NDEA"
"App ID-92745","6/26/2013 12:00 AM","6/26/2013","MPCW"
"App ID-92745","12/16/2015 9:00 AM","12/16/2015","Daily Campus Visit"
"App ID-93039","6/28/2013 12:00 AM","6/28/2013","MPCW"
"App ID-93161","2/10/2014 1:30 PM","2/10/2014","Regents Scholarship Event"
"App ID-93198","8/15/2013 12:00 AM","8/15/2013","Daily Campus Visit"
"App ID-93223","3/26/2013 12:00 AM","3/26/2013","Daily Campus Visit"
"App ID-93228","3/25/2013 12:00 AM","3/25/2013","Daily Campus Visit"
"App ID-93397","1/23/2014 3:00 PM","1/23/2014","Music Performance Scholarship"
"App ID-93503","1/21/2014 12:30 PM","1/21/2014","Daily Campus Visit"
"App ID-93746","5/10/2013 12:00 AM","5/10/2013","Daily Campus Visit"
"App ID-93814","1/17/2014 1:30 PM","1/17/2014","Presidential Distinction Scholarship"
"App ID-93814","1/20/2014 8:30 AM","1/20/2014","Daily Campus Visit"
"App ID-93847","11/1/2013 9:30 AM","11/1/2013","Daily Campus Visit"
"App ID-93882","2/17/2014 11:00 AM","2/17/2014","Daily Campus Visit"
"App ID-93883","3/18/2013 12:00 AM","3/18/2013","Daily Campus Visit"
"App ID-93886","4/6/2013 12:00 AM","4/6/2013","Daily Campus Visit"
"App ID-93887","3/23/2013 12:00 AM","3/23/2013","Daily Campus Visit"
"App ID-93889","3/25/2013 12:00 AM","3/25/2013","Daily Campus Visit"
"App ID-93890","3/26/2013 12:00 AM","3/26/2013","Daily Campus Visit"
"App ID-93891","3/26/2013 12:00 AM","3/26/2013","Daily Campus Visit"
"App ID-93892","3/27/2013 12:00 AM","3/27/2013","Daily Campus Visit"
"App ID-93893","3/28/2013 12:00 AM","3/28/2013","Daily Campus Visit"
"App ID-93894","4/19/2013 12:00 AM","4/19/2013","Daily Campus Visit"
"App ID-94034","2/7/2014 8:00 AM","2/7/2014","Presidential Distinction Scholarship"
"App ID-94076","4/25/2014 12:00 PM","4/25/2014","Daily Campus Visit"
"App ID-94265","3/28/2013 12:00 AM","3/28/2013","Daily Campus Visit"
"App ID-94266","4/2/2013 12:00 AM","4/2/2013","Daily Campus Visit"
"App ID-94307","5/6/2013 12:00 AM","5/6/2013","Daily Campus Visit"
"App ID-94308","3/28/2013 12:00 AM","3/28/2013","Daily Campus Visit"
"App ID-94312","5/20/2013 12:00 AM","5/20/2013","Daily Campus Visit"
"App ID-94376","3/10/2014 2:30 PM","3/10/2014","Daily Campus Visit"
"App ID-94383","8/7/2013 12:00 AM","8/7/2013","Daily Campus Visit"
"App ID-94383","2/10/2014 1:30 PM","2/10/2014","Regents Scholarship Event"
"App ID-94480","3/27/2013 12:00 AM","3/27/2013","Daily Campus Visit"
"App ID-94481","3/27/2013 12:00 AM","3/27/2013","Daily Campus Visit"
"App ID-94482","3/27/2013 12:00 AM","3/27/2013","Daily Campus Visit"
"App ID-94484","3/14/2014 1:00 PM","3/14/2014","Daily Campus Visit"
"App ID-94486","3/27/2013 12:00 AM","3/27/2013","Daily Campus Visit"
"App ID-94486","3/22/2014 11:15 AM","3/22/2014","Cobber Celebration"
"App ID-94560","5/3/2013 12:00 AM","5/3/2013","Daily Campus Visit"
"App ID-94561","7/18/2014 12:30 PM","7/18/2014","Daily Campus Visit"
"App ID-94562","4/19/2013 12:00 AM","4/19/2013","Daily Campus Visit"
"App ID-94653","6/24/2013 12:00 AM","6/24/2013","MPCW"
"App ID-94661","1/31/2014 1:30 PM","1/31/2014","Regents Scholarship Event"
"App ID-94661","7/24/2013 12:00 AM","7/24/2013","Daily Campus Visit"
"App ID-94726","1/20/2014 12:00 PM","1/20/2014","Daily Campus Visit"
"App ID-94742","10/17/2013 12:00 AM","10/17/2013","EDMN/NDEA"
"App ID-94750","10/12/2013 12:00 AM","10/12/2013","Daily Campus Visit"
"App ID-94754","9/26/2013 12:00 AM","9/26/2013","Daily Campus Visit"
"App ID-94755","6/28/2013 12:00 AM","6/28/2013","MPCW"
"App ID-94755","2/10/2014 1:30 PM","2/10/2014","Regents Scholarship Event"
"App ID-94756","12/18/2013 8:30 AM","12/18/2013","Daily Campus Visit"
"App ID-94756","10/12/2013 12:00 AM","10/12/2013","Daily Campus Visit"
"App ID-94758","8/12/2013 12:00 AM","8/12/2013","Visit Day: August Visit Day"
"App ID-94769","11/21/2013 12:45 PM","11/21/2013","Daily Campus Visit"
"App ID-94773","1/23/2014 3:00 PM","1/23/2014","Music Performance Scholarship"
"App ID-94773","6/13/2013 12:00 AM","6/13/2013","Daily Campus Visit"
"App ID-94775","6/26/2013 12:00 AM","6/26/2013","MPCW"
"App ID-94776","6/26/2013 12:00 AM","6/26/2013","MPCW"
"App ID-94799","9/21/2013 12:00 AM","9/21/2013","Daily Campus Visit"
"App ID-94802","5/24/2013 12:00 AM","5/24/2013","Daily Campus Visit"
"App ID-94804","","","Music Performance Scholarship"
"App ID-94804","1/23/2014 3:00 PM","1/23/2014","Music Performance Scholarship"
"App ID-94829","1/23/2014 3:00 PM","1/23/2014","Music Performance Scholarship"
"App ID-94829","2/14/2014 5:45 PM","2/14/2014","Theatre Peformance Scholarship"
"App ID-94830","5/13/2013 12:00 AM","5/13/2013","Daily Campus Visit"
"App ID-94844","6/25/2015 2:00 PM","6/25/2015","MPCW"
"App ID-94844","7/13/2015 10:00 AM","7/13/2015","Daily Campus Visit"
"App ID-94844","7/2/2015 9:00 AM","7/2/2015","Daily Campus Visit"
"App ID-94912","1/24/2014 9:00 AM","1/24/2014","Daily Campus Visit"
"App ID-94920","6/24/2013 12:00 AM","6/24/2013","MPCW"
"App ID-94922","1/15/2014 12:30 PM","1/15/2014","Daily Campus Visit"
"App ID-94922","12/30/2013 10:00 AM","12/30/2013","Daily Campus Visit"
"App ID-94923","1/20/2014 8:30 AM","1/20/2014","Daily Campus Visit"
"App ID-94926","2/7/2014 1:30 PM","2/7/2014","Presidential Distinction Scholarship"
"App ID-94926","11/11/2013 9:00 AM","11/11/2013","Daily Campus Visit"
"App ID-94931","11/20/2013 12:30 PM","11/20/2013","Daily Campus Visit"
"App ID-94933","2/21/2014 2:30 PM","2/21/2014","Daily Campus Visit"
"App ID-94938","12/14/2013 7:00 PM","12/14/2013","Christmas Concerts"
"App ID-94938","1/23/2014 3:00 PM","1/23/2014","Music Performance Scholarship"
"App ID-94938","2/14/2014 5:45 PM","2/14/2014","Theatre Peformance Scholarship"
"App ID-94938","12/9/2013 12:00 PM","12/9/2013","Daily Campus Visit"
"App ID-95007","7/26/2013 12:00 AM","7/26/2013","Daily Campus Visit"
"App ID-95024","6/10/2013 12:00 AM","6/10/2013","Daily Campus Visit"
"App ID-95025","6/4/2013 12:00 AM","6/4/2013","Daily Campus Visit"
"App ID-95042","6/5/2013 12:00 AM","6/5/2013","Daily Campus Visit"
"App ID-95119","2/17/2014 9:00 AM","2/17/2014","Daily Campus Visit"
"App ID-95126","10/18/2013 12:00 AM","10/18/2013","EDMN/NDEA"
"App ID-95151","10/7/2013 12:00 AM","10/7/2013","Daily Campus Visit"
"App ID-95162","12/16/2013 8:30 AM","12/16/2013","Daily Campus Visit"
"App ID-95166","2/17/2014 9:00 AM","2/17/2014","Daily Campus Visit"
"App ID-95172","1/20/2014 8:30 AM","1/20/2014","Daily Campus Visit"
"App ID-95196","9/7/2013 12:00 AM","9/7/2013","Daily Campus Visit"
"App ID-95196","12/16/2013 8:30 AM","12/16/2013","Daily Campus Visit"
"App ID-95204","6/17/2013 12:00 AM","6/17/2013","Daily Campus Visit"
"App ID-95218","3/22/2014 11:15 AM","3/22/2014","Cobber Celebration"
"App ID-95218","1/17/2014 1:30 PM","1/17/2014","Presidential Distinction Scholarship"
"App ID-95221","6/17/2013 12:00 AM","6/17/2013","Daily Campus Visit"
"App ID-95222","9/18/2013 12:00 AM","9/18/2013","Daily Campus Visit"
"App ID-95224","6/24/2013 12:00 AM","6/24/2013","MPCW"
"App ID-95238","11/15/2013 3:00 PM","11/15/2013","Daily Campus Visit"
"App ID-95241","6/17/2013 12:00 AM","6/17/2013","MPCW"
"App ID-95298","9/7/2013 12:00 AM","9/7/2013","Daily Campus Visit"
"App ID-95300","1/31/2014 8:45 AM","1/31/2014","Daily Campus Visit"
"App ID-95332","4/12/2014 9:00 AM","4/12/2014","Daily Campus Visit"
"App ID-95333","2/10/2014 8:30 AM","2/10/2014","Daily Campus Visit"
"App ID-95333","1/27/2014 8:30 AM","1/27/2014","Daily Campus Visit"
"App ID-95441","9/7/2013 12:00 AM","9/7/2013","Daily Campus Visit"
"App ID-95452","9/7/2013 12:00 AM","9/7/2013","Daily Campus Visit"
"App ID-95452","2/13/2014 8:45 AM","2/13/2014","Daily Campus Visit"
"App ID-95461","9/7/2013 12:00 AM","9/7/2013","Daily Campus Visit"
"App ID-95468","2/10/2014 8:30 AM","2/10/2014","Daily Campus Visit"
"App ID-95468","1/27/2014 8:30 AM","1/27/2014","Daily Campus Visit"
"App ID-95509","2/17/2014 9:00 AM","2/17/2014","Daily Campus Visit"
"App ID-95509","","4/16/2014","Coffee Conversations"
"App ID-95529","12/16/2013 8:30 AM","12/16/2013","Daily Campus Visit"
"App ID-95589","2/7/2014 1:30 PM","2/7/2014","Presidential Distinction Scholarship"
"App ID-95589","12/9/2013 12:00 PM","12/9/2013","Daily Campus Visit"
"App ID-95593","4/23/2014 10:00 AM","4/23/2014","Daily Campus Visit"
"App ID-95595","3/10/2014 8:35 PM","3/10/2014","Daily Campus Visit"
"App ID-95626","4/7/2014 8:30 AM","4/7/2014","Daily Campus Visit"
"App ID-95723","10/7/2013 8:30 AM","10/7/2013","Road Trip"
"App ID-95790","1/27/2014 8:30 AM","1/27/2014","Daily Campus Visit"
"App ID-95795","10/12/2013 12:00 AM","10/12/2013","Daily Campus Visit"
"App ID-95822","12/16/2013 8:30 AM","12/16/2013","Daily Campus Visit"
"App ID-95905","6/21/2013 12:00 AM","6/21/2013","MPCW"
"App ID-95988","12/16/2013 8:30 AM","12/16/2013","Daily Campus Visit"
"App ID-96000","6/24/2013 12:00 AM","6/24/2013","MPCW"
"App ID-96023","1/17/2014 1:30 PM","1/17/2014","Presidential Distinction Scholarship"
"App ID-96023","1/23/2014 3:00 PM","1/23/2014","Music Performance Scholarship"
"App ID-96023","11/6/2013 2:30 PM","11/6/2013","Daily Campus Visit"
"App ID-96035","6/24/2013 12:00 AM","6/24/2013","MPCW"
"App ID-96141","2/3/2014 9:00 AM","2/3/2014","Daily Campus Visit"
"App ID-96141","4/11/2014 9:00 AM","4/11/2014","Daily Campus Visit"
"App ID-96141","1/28/2014 9:00 AM","1/28/2014","Daily Campus Visit"
"App ID-96147","2/7/2014 9:00 AM","2/7/2014","Daily Campus Visit"
"App ID-96147","1/23/2014 9:00 AM","1/23/2014","Daily Campus Visit"
"App ID-96187","12/9/2013 9:00 AM","12/9/2013","Daily Campus Visit"
"App ID-96207","7/9/2013 12:00 AM","7/9/2013","Daily Campus Visit"
"App ID-96208","2/10/2014 8:30 AM","2/10/2014","Daily Campus Visit"
"App ID-96218","8/12/2013 12:00 AM","8/12/2013","Visit Day: August Visit Day"
"App ID-96230","6/27/2013 12:00 AM","6/27/2013","MPCW"
"App ID-96273","7/8/2013 12:00 AM","7/8/2013","Daily Campus Visit"
"App ID-96273","3/22/2014 10:00 AM","3/22/2014","Cobber Celebration"
"App ID-96275","6/27/2013 12:00 AM","6/27/2013","MPCW"
"App ID-96275","1/31/2014 1:30 PM","1/31/2014","Regents Scholarship Event"
"App ID-99931","2/3/2014 9:00 AM","2/3/2014","Daily Campus Visit"
"App ID-99937","8/2/2013 12:00 AM","8/2/2013","Daily Campus Visit"
"App ID-99939","8/20/2013 12:00 AM","8/20/2013","Daily Campus Visit"
"App ID-99945","7/18/2013 12:00 AM","7/18/2013","Daily Campus Visit"
"App ID-99973","11/25/2013 9:00 AM","11/25/2013","Daily Campus Visit"
"App ID-99988","12/14/2013 2:00 PM","12/14/2013","Christmas Concerts"
"App ID-100360","1/19/2015 8:30 AM","1/19/2015","Daily Campus Visit"
"App ID-100460","10/23/2013 12:00 AM","10/23/2013","Daily Campus Visit"
"App ID-100460","11/23/2013 9:00 AM","11/23/2013","Daily Campus Visit"
"App ID-100483","10/12/2013 12:00 AM","10/12/2013","Daily Campus Visit"
"App ID-100483","11/8/2013 8:30 AM","11/8/2013","Daily Campus Visit"
"App ID-100506","8/20/2013 12:00 AM","8/20/2013","Daily Campus Visit"
"App ID-100553","1/21/2014 9:00 AM","1/21/2014","Daily Campus Visit"
"App ID-100553","2/7/2014 1:30 PM","2/7/2014","Presidential Distinction Scholarship"
"App ID-100553","9/7/2013 12:00 AM","9/7/2013","Daily Campus Visit"
"App ID-100653","10/9/2013 12:00 AM","10/9/2013","Daily Campus Visit"
"App ID-100653","2/14/2014 5:45 PM","2/14/2014","Theatre Peformance Scholarship"
"App ID-100654","2/7/2014 1:30 PM","2/7/2014","Presidential Distinction Scholarship"
"App ID-100690","8/26/2013 12:00 AM","8/26/2013","Daily Campus Visit"
"App ID-100733","9/21/2013 12:00 AM","9/21/2013","Daily Campus Visit"
"App ID-100733","12/16/2013 8:30 AM","12/16/2013","Daily Campus Visit"
"App ID-100972","11/9/2013 10:00 AM","11/9/2013","Daily Campus Visit"
"App ID-101472","10/2/2013 12:00 AM","10/2/2013","Daily Campus Visit"
"App ID-101717","11/22/2013 9:00 AM","11/22/2013","Daily Campus Visit"
"App ID-101814","8/30/2013 12:00 AM","8/30/2013","Daily Campus Visit"
"App ID-101844","1/27/2014 8:30 AM","1/27/2014","Daily Campus Visit"
"App ID-101856","11/9/2013 11:00 AM","11/9/2013","Daily Campus Visit"
"App ID-102003","3/30/2016 3:30 PM","3/30/2016","Daily Campus Visit"
"App ID-102143","1/23/2014 3:00 PM","1/23/2014","Music Performance Scholarship"
"App ID-102185","8/23/2013 12:00 AM","8/23/2013","Daily Campus Visit"
"App ID-102212","10/12/2013 12:00 AM","10/12/2013","Daily Campus Visit"
"App ID-102378","1/21/2014 9:00 AM","1/21/2014","Daily Campus Visit"
"App ID-102504","9/13/2014 12:30 PM","9/13/2014","Daily Campus Visit"
"App ID-102602","10/15/2015 9:30 AM","10/15/2015","Daily Campus Visit"
"App ID-102637","11/22/2013 9:00 AM","11/22/2013","Daily Campus Visit"
"App ID-102637","2/3/2014 1:30 PM","2/3/2014","Regents Scholarship Event"
"App ID-102646","2/7/2014 1:30 PM","2/7/2014","Presidential Distinction Scholarship"
"App ID-102646","","4/17/2014","Coffee Conversations"
"App ID-102798","10/17/2013 12:00 AM","10/17/2013","EDMN/NDEA"
"App ID-102884","1/20/2014 8:30 AM","1/20/2014","Daily Campus Visit"
"App ID-102889","3/27/2015 2:30 PM","3/27/2015","Daily Campus Visit"
"App ID-102889","4/20/2015 3:00 PM","4/20/2015","Daily Campus Visit"
"App ID-102919","3/22/2014 10:00 AM","3/22/2014","Cobber Celebration"
"App ID-103025","4/15/2014 1:30 PM","4/15/2014","Daily Campus Visit"
"App ID-103025","3/22/2014 10:00 AM","3/22/2014","Cobber Celebration"
"App ID-103196","1/20/2014 12:00 PM","1/20/2014","Daily Campus Visit"
"App ID-103271","7/22/2013 12:00 AM","7/22/2013","Daily Campus Visit"
"App ID-103275","7/19/2013 12:00 AM","7/19/2013","Daily Campus Visit"
"App ID-103279","7/18/2013 12:00 AM","7/18/2013","Daily Campus Visit"
"App ID-103300","7/22/2013 12:00 AM","7/22/2013","Daily Campus Visit"
"App ID-103317","8/2/2013 12:00 AM","8/2/2013","Daily Campus Visit"
"App ID-103335","7/26/2013 12:00 AM","7/26/2013","Daily Campus Visit"
"App ID-103335","7/25/2013 12:00 AM","7/25/2013","Daily Campus Visit"
"App ID-103354","7/29/2013 12:00 AM","7/29/2013","Daily Campus Visit"
"App ID-103356","3/22/2014 10:00 AM","3/22/2014","Cobber Celebration"
"App ID-103356","8/15/2013 12:00 AM","8/15/2013","Daily Campus Visit"
"App ID-103356","1/17/2014 1:30 PM","1/17/2014","Presidential Distinction Scholarship"
"App ID-103357","7/30/2013 12:00 AM","7/30/2013","Daily Campus Visit"
"App ID-103382","8/13/2013 12:00 AM","8/13/2013","Daily Campus Visit"
"App ID-103389","8/5/2013 12:00 AM","8/5/2013","Daily Campus Visit"
"App ID-103390","1/30/2014 11:30 AM","1/30/2014","Daily Campus Visit"
"App ID-103394","8/8/2013 12:00 AM","8/8/2013","Daily Campus Visit"
"App ID-103395","8/8/2013 12:00 AM","8/8/2013","Daily Campus Visit"
"App ID-103398","8/12/2013 12:00 AM","8/12/2013","Daily Campus Visit"
"App ID-103408","12/7/2013 10:00 AM","12/7/2013","Daily Campus Visit"
"App ID-103411","8/12/2013 12:00 AM","8/12/2013","Daily Campus Visit"
"App ID-103416","8/12/2013 12:00 AM","8/12/2013","Visit Day: August Visit Day"
"App ID-103417","8/12/2013 12:00 AM","8/12/2013","Visit Day: August Visit Day"
"App ID-103437","10/17/2013 12:00 AM","10/17/2013","EDMN/NDEA"
"App ID-103444","8/16/2013 12:00 AM","8/16/2013","Daily Campus Visit"
"App ID-103534","10/18/2013 12:00 AM","10/18/2013","EDMN/NDEA"
"App ID-103537","8/29/2013 12:00 AM","8/29/2013","Daily Campus Visit"
"App ID-103538","8/19/2013 12:00 AM","8/19/2013","Daily Campus Visit"
"App ID-103539","11/8/2013 2:00 PM","11/8/2013","Daily Campus Visit"
"App ID-103584","10/12/2013 12:00 AM","10/12/2013","Daily Campus Visit"
"App ID-103592","8/16/2013 12:00 AM","8/16/2013","Daily Campus Visit"
"App ID-103668","2/1/2014 10:00 AM","2/1/2014","Daily Campus Visit"
"App ID-103746","8/21/2013 12:00 AM","8/21/2013","Daily Campus Visit"
"App ID-103899","9/13/2013 12:00 AM","9/13/2013","Daily Campus Visit"
"App ID-103899","10/18/2013 12:00 AM","10/18/2013","EDMN/NDEA"
"App ID-103913","8/30/2013 12:00 AM","8/30/2013","Daily Campus Visit"
"App ID-104024","4/5/2014 11:00 AM","4/5/2014","Daily Campus Visit"
"App ID-104327","11/11/2013 9:00 AM","11/11/2013","Daily Campus Visit"
"App ID-104426","11/26/2013 9:30 AM","11/26/2013","Daily Campus Visit"
"App ID-104454","3/28/2014 8:30 AM","3/28/2014","Daily Campus Visit"
"App ID-104690","11/4/2013 10:00 AM","11/4/2013","Daily Campus Visit"
"App ID-104883","11/4/2013 8:30 AM","11/4/2013","Road Trip"
"App ID-104917","1/17/2014 1:30 PM","1/17/2014","Presidential Distinction Scholarship"
"App ID-104917","11/18/2013 9:00 AM","11/18/2013","Daily Campus Visit"
"App ID-104949","12/6/2013 8:30 AM","12/6/2013","Daily Campus Visit"
"App ID-104979","9/27/2013 12:00 AM","9/27/2013","Daily Campus Visit"
"App ID-105037","1/9/2014 9:00 AM","1/9/2014","Daily Campus Visit"
"App ID-105037","2/14/2014 9:00 AM","2/14/2014","Daily Campus Visit"
"App ID-105119","10/18/2013 12:00 AM","10/18/2013","EDMN/NDEA"
"App ID-105138","12/11/2014 10:00 AM","12/11/2014","Daily Campus Visit"
